# Index	M_int	Con
348	6.124751e+09	1.386703e+02
349	2.192025e+10	2.826490e+02
350	4.404504e+09	2.898257e+02
351	1.463869e+10	5.685490e+01
352	2.571693e+10	8.075393e+02
353	6.354567e+08	2.356217e+02
354	7.920408e+09	7.582458e+01
355	2.388220e+10	4.456853e+02
356	7.573833e+09	7.316483e+00
357	2.723031e+10	7.187958e+01
358	9.692230e+09	9.079406e+02
359	6.343104e+09	4.350766e+01
360	4.839713e+10	1.370310e+02
361	3.951600e+10	1.406632e+02
362	8.312951e+08	2.161577e+02
363	1.003787e+10	2.268111e+02
364	2.672381e+10	8.722369e+02
365	4.617920e+10	6.136761e+00
366	1.798282e+09	6.540375e+02
367	3.130899e+10	1.193551e+02
368	1.869112e+10	3.182256e+02
369	2.216408e+10	3.453679e+05
370	8.869521e+10	3.251560e+02
371	5.223061e+10	2.960146e+02
372	7.581321e+10	1.605614e+02
373	1.124718e+10	9.048238e+00
374	7.905452e+09	2.965397e+02
375	2.103551e+10	2.072071e+02
376	8.148725e+09	2.251268e+02
377	8.454719e+09	8.071654e+01
378	2.360950e+09	3.818490e+02
379	1.063607e+10	3.147341e+01
380	1.278546e+10	1.036014e+03
381	1.419953e+09	1.116561e+03
382	8.765260e+09	1.442145e+02
383	2.445861e+10	2.201650e+02
384	3.390476e+10	4.271695e+02
385	1.353741e+10	6.005052e+02
386	5.773587e+10	3.133582e+02
387	3.595939e+10	3.181224e+02
388	1.641157e+10	5.685818e+01
389	9.219506e+09	4.282290e+01
390	2.154444e+10	2.554902e+02
391	1.757532e+10	2.178585e+01
392	4.826708e+10	9.387347e+02
393	7.247252e+10	1.205833e+01
394	1.222801e+10	2.150761e+02
395	3.005633e+10	3.083399e+01
396	3.704801e+10	1.671050e+02
397	9.484157e+09	3.184246e+05
398	1.585236e+10	1.717580e+01
399	1.967219e+10	1.029794e+02
400	5.632743e+10	7.802025e+02
401	1.927965e+09	6.722649e+01
402	3.806578e+10	2.600557e+01
403	3.044454e+10	2.155598e+02
404	1.696093e+10	4.894078e+02
405	2.987479e+10	7.959239e+01
406	1.119408e+10	2.082243e+02
407	3.224312e+10	8.723143e+01
408	3.490016e+09	6.419075e+02
409	2.635903e+10	8.654016e+01
410	3.273022e+08	5.740743e+02
411	6.921514e+09	3.986425e+01
412	3.431513e+10	1.839422e+02
413	4.015799e+09	1.153197e+02
414	3.163961e+10	2.841978e+02
415	1.098943e+09	3.792758e+02
416	1.573567e+10	2.422326e+01
417	1.406009e+10	6.167879e+01
418	1.516498e+10	4.791464e+02
419	1.273155e+10	3.798366e+01
420	5.842972e+10	6.047635e+01
421	3.512018e+09	2.351017e+02
422	2.176491e+10	3.386205e+02
423	2.092443e+10	7.095411e+02
424	1.861902e+10	9.734728e+01
425	2.946670e+09	3.094499e+02
426	1.820970e+10	3.361121e+02
427	4.922533e+09	3.407785e+03
428	1.567410e+10	3.827473e+02
429	2.003056e+10	4.360802e+01
430	5.079110e+10	1.419400e+02
431	1.844433e+10	3.762874e+02
432	3.607421e+10	1.845144e+02
433	5.369572e+10	4.258807e-03
434	3.255560e+10	3.250192e+02
435	5.841564e+10	4.522629e+02
436	5.263980e+09	5.679854e+02
437	5.340356e+09	8.784847e+02
438	4.752493e+10	3.415067e+01
439	2.786540e+10	3.653100e+02
440	7.135910e+09	1.676720e+02
441	1.518141e+10	4.137700e+02
442	2.756904e+10	5.570379e+01
443	7.922337e+09	5.244079e+02
444	4.739277e+10	7.786443e+01
445	2.728285e+10	2.025618e+02
446	3.817224e+09	1.295307e+03
447	1.056919e+10	5.170637e+01
448	2.066058e+10	2.668260e+02
449	1.639537e+10	1.845622e+01
450	9.394858e+09	5.796169e+02
451	4.330175e+10	5.065320e+00
452	2.903255e+10	2.667123e+02
453	1.409394e+10	6.714312e+02
454	2.884576e+10	3.460607e+01
455	6.815164e+08	9.133645e+02
456	2.070577e+10	1.993669e+02
457	2.241639e+10	1.009800e+03
458	1.483207e+10	4.753655e+01
459	5.189948e+09	6.429050e+02
460	5.924504e+10	2.428698e-03
461	2.493782e+10	1.926575e+02
462	1.801032e+10	6.176052e+02
463	7.040938e+10	1.367671e+01
464	1.557534e+10	1.074839e+03
465	5.015253e+10	2.159637e+02
466	2.433805e+09	5.015984e+03
467	2.447237e+10	4.590053e+01
468	2.183380e+10	4.606028e+02
469	2.753948e+10	6.211030e+02
470	7.150455e+10	2.507102e+02
471	1.922764e+10	4.723060e+02
472	3.190406e+10	1.641990e+02
473	5.663980e+09	4.707310e+02
474	2.824137e+10	3.699073e+02
475	1.058177e+10	5.299000e+02
476	6.547457e+09	5.347254e+01
477	1.241262e+10	3.337674e+01
478	1.838810e+10	9.271474e+02
479	1.068455e+10	2.519869e+02
480	1.893284e+10	3.384755e+02
481	2.177082e+10	4.831592e+02
482	5.310357e+09	3.085744e+01
483	1.850716e+10	1.600540e+02
484	2.455008e+10	6.603271e+01
485	2.640531e+10	1.950009e+01
486	4.320530e+09	2.396657e+02
487	2.598555e+10	1.305262e+02
488	4.794397e+10	6.133478e+02
489	2.472238e+10	1.870665e+02
490	9.508120e+08	2.744366e+02
491	4.758177e+10	2.222503e+01
492	3.158318e+10	1.794280e+02
493	1.289598e+10	9.263921e+01
494	6.989186e+10	1.265732e+03
495	1.018515e+10	7.061441e+02
496	4.049782e+10	1.105638e+02
497	1.920014e+10	3.149581e+03
498	2.913448e+10	6.448314e+02
499	1.128808e+09	1.841291e+02
500	7.208967e+10	7.236203e+02
501	3.535011e+10	3.832165e+01
502	2.037898e+10	2.553857e+02
503	3.644103e+10	3.598452e+00
504	7.106170e+09	2.550572e+02
505	3.249594e+10	9.263516e+01
506	2.222441e+10	2.076428e+02
507	8.547682e+09	3.910909e+01
508	1.513697e+09	2.003619e+03
509	2.463852e+10	3.827477e+02
510	1.242826e+10	2.882294e+01
511	9.059578e+09	2.904518e+03
512	9.069899e+09	7.910983e+01
513	1.086592e+10	4.327494e+02
514	5.702742e+10	4.963355e+02
515	2.026035e+10	4.388827e+02
516	6.804770e+10	2.771722e+01
517	3.935122e+09	1.501957e+03
518	2.336013e+10	1.808041e+03
519	2.086622e+10	2.946978e+01
520	1.866216e+10	2.013361e+02
521	6.292068e+09	5.296471e+01
522	7.421737e+08	5.232579e+02
523	1.955424e+10	1.954119e+02
524	4.338707e+10	3.344015e+02
525	1.299291e+10	2.267820e+02
526	4.054980e+10	4.054476e+01
527	4.259581e+09	4.526602e+02
528	1.597917e+10	6.371162e+01
529	2.455849e+10	4.167647e+02
530	7.211345e+09	5.552051e+01
531	2.153448e+10	3.543242e+02
532	3.128602e+10	7.696647e+00
533	2.297309e+10	1.286792e+02
534	1.387350e+10	1.916863e+02
535	4.846924e+10	1.287384e+02
536	2.468318e+10	1.118955e+03
537	8.774388e+09	6.645874e+02
538	8.353574e+09	2.711386e+03
539	1.470370e+10	9.898921e+01
540	1.279422e+10	3.591094e+02
541	6.248141e+10	3.300122e+05
542	2.386397e+10	3.105498e+02
543	6.306996e+09	1.419187e+01
544	8.124516e+10	6.513786e+00
545	4.747556e+10	5.387065e+02
546	5.754543e+09	6.860494e+02
547	4.117889e+10	3.278294e+01
548	6.769137e+09	2.342274e+02
549	1.346028e+10	6.784167e+02
550	2.494069e+10	4.669879e+02
551	1.175255e+10	8.038091e+02
552	1.115755e+10	1.156922e+01
553	3.685900e+08	1.087983e+02
554	1.237383e+10	2.220973e+01
555	2.535244e+10	4.916281e+02
556	1.174837e+10	5.502207e+00
557	1.295088e+10	1.967853e+02
558	9.304337e+08	4.575678e+02
559	1.577647e+10	1.284568e+02
560	1.660670e+10	1.443882e+03
561	4.192084e+10	6.846929e+00
562	4.195171e+10	5.800936e+02
563	2.660254e+10	4.316601e+02
564	1.946935e+09	1.506152e+02
565	5.702980e+09	6.673340e+02
566	7.884456e+09	3.857784e+01
567	1.055865e+10	8.886693e+02
568	1.460031e+10	2.620236e+02
569	3.931576e+09	1.430270e+03
570	7.206006e+10	5.095932e+01
571	2.318877e+10	1.013218e+02
572	3.961425e+10	3.936380e+01
573	3.139140e+10	5.928111e+02
574	1.162926e+10	3.035266e+02
575	4.841848e+10	3.154205e+01
576	3.016874e+10	9.127359e+02
577	6.777561e+10	3.499766e+02
578	5.624717e+09	1.968151e+02
579	2.970863e+10	3.278284e+01
580	1.586573e+10	1.261035e+03
581	2.954975e+10	1.014782e+02
582	1.167082e+10	2.493064e+01
583	1.296079e+10	1.340106e+03
584	7.340462e+10	5.625876e+01
585	1.191494e+09	1.744913e+02
586	3.785730e+10	1.204852e+02
587	3.183738e+10	1.164305e+03
588	7.338669e+09	3.271847e+01
589	2.349235e+10	9.056573e+01
590	3.277652e+08	3.266808e+02
591	5.244262e+10	4.417339e+01
592	3.071961e+10	4.379720e+02
593	1.160122e+10	2.763274e+02
594	1.473399e+09	1.612988e+03
595	1.493191e+10	1.670488e+01
596	4.646794e+10	7.474948e+03
597	1.252903e+10	5.320086e+02
598	2.494751e+10	1.051454e+02
599	4.102586e+08	1.077542e+03
600	6.791984e+09	6.348361e+01
601	3.118156e+10	9.666415e+02
602	3.416184e+10	1.370498e+03
603	1.646189e+10	4.607475e+03
604	1.233723e+09	2.830475e+02
605	6.541437e+10	4.693838e-01
606	7.056462e+10	1.154302e+01
607	2.409903e+10	8.528976e+01
608	2.977702e+09	2.744491e+02
609	1.388262e+10	6.720824e+02
610	8.983867e+10	2.383723e+00
611	4.706295e+09	3.575066e+02
612	5.646306e+10	4.828033e+01
613	3.756193e+10	7.039532e+01
614	5.658088e+09	2.856710e+02
615	7.078786e+08	9.956284e+01
616	2.391022e+10	1.150651e+03
617	3.691572e+10	2.530371e+02
618	1.270300e+10	8.586740e+02
619	1.654309e+10	3.534920e+00
620	1.843352e+10	6.168130e+02
621	3.014451e+09	1.075218e+02
622	1.510390e+10	1.048927e+02
623	1.425558e+10	1.144658e+03
624	2.597653e+10	1.475896e+01
625	6.305999e+09	2.085188e+02
626	3.374373e+10	1.473056e+02
627	5.668414e+09	3.504654e+02
628	1.638632e+10	9.822367e+00
629	1.183685e+10	2.137532e+02
630	1.003346e+10	1.914887e+02
631	1.542747e+10	5.801940e+01
632	9.144243e+09	5.010542e+02
633	2.839114e+10	2.357627e+01
634	2.384350e+10	2.095251e+02
635	4.566570e+10	5.377148e+02
636	1.698946e+10	8.816685e+02
637	2.742000e+10	1.210563e+02
638	2.384141e+10	6.556343e+01
639	2.345140e+10	2.276447e+02
640	2.628841e+10	1.086076e+01
641	2.850863e+10	1.153378e+03
642	1.407441e+10	2.710165e+01
643	2.459989e+09	4.990377e+02
644	1.258739e+10	3.975160e+02
645	5.045993e+10	3.267667e+01
646	3.806680e+10	3.075285e+02
647	6.769881e+09	1.705644e+02
648	2.441967e+10	6.092603e+02
649	1.876302e+10	4.129979e+01
650	2.317097e+09	2.556956e+02
651	1.122993e+10	7.444540e+01
652	2.534992e+10	1.142022e+02
653	6.931996e+09	1.123024e+03
654	7.312807e+09	3.651525e+02
655	5.171152e+08	2.879913e+02
656	1.738940e+10	3.759394e+01
657	5.761580e+10	9.402359e+02
658	3.227594e+10	3.234124e+01
659	2.674669e+10	6.793749e+02
660	1.752183e+10	7.919086e+00
661	1.450334e+10	2.188732e-03
662	2.224402e+09	1.994718e+02
663	4.449895e+10	1.966327e+01
664	1.932800e+10	5.391763e+02
665	2.955062e+10	1.180057e+02
666	2.892887e+10	1.222794e+03
667	3.471711e+10	2.868676e+02
668	6.447118e+09	2.476644e+03
669	3.022259e+10	5.226035e+01
670	2.165149e+10	1.855894e+02
671	4.266238e+09	5.893090e+02
672	5.586711e+10	2.914155e+01
673	3.521482e+10	2.884481e+01
674	1.581524e+10	2.111453e+02
675	4.748306e+10	1.005592e+02
676	3.450933e+09	1.595345e+02
677	1.603075e+10	4.195127e+00
678	1.123502e+09	7.550682e+02
679	2.988484e+09	3.031077e+02
680	2.145950e+10	7.295410e+02
681	5.608615e+08	1.490976e+03
682	1.929996e+10	2.492970e+02
683	2.038512e+10	1.668321e+03
684	2.364872e+10	7.589307e+01
685	7.739364e+09	2.566108e+01
686	1.363952e+10	8.358555e+02
687	1.002255e+10	2.782977e+01
688	1.205276e+10	1.431972e+03
689	2.252268e+10	3.845742e+02
690	1.274918e+10	4.068077e+02
691	7.530180e+09	4.740429e+01
692	4.743665e+08	1.724987e+02
693	4.007096e+09	1.961062e+02
694	2.051525e+10	3.436147e+01
695	7.421246e+08	3.710369e+02
696	1.992064e+10	1.288585e+02
697	2.421809e+10	1.546768e+02
698	1.603337e+10	1.751827e+03
699	2.367120e+10	7.653818e+02
700	1.721192e+10	9.713171e-01
701	3.969903e+10	1.538326e+01
702	1.608771e+10	1.230856e+02
703	3.782815e+10	2.492636e+02
704	1.014509e+10	1.730405e+02
705	5.218887e+10	2.215331e+02
706	2.376482e+10	9.539574e+02
707	3.883071e+10	8.984595e+01
708	3.823256e+10	1.561045e+02
709	1.319907e+10	3.188690e+02
710	3.342990e+10	5.386929e+01
711	1.136356e+10	1.274457e+02
712	3.071057e+10	3.392354e+00
713	2.347746e+10	2.979016e+02
714	1.017147e+10	2.230573e+01
715	1.432532e+09	5.990671e+02
716	4.351261e+09	2.382899e+02
717	3.581798e+09	7.482867e+01
718	1.374063e+10	5.601424e+02
719	2.114457e+10	1.519365e+02
720	1.781985e+10	6.048409e+02
721	1.896051e+10	2.273426e+01
722	4.231561e+10	5.404338e+02
723	1.303700e+10	1.199160e+02
724	8.387756e+09	8.829784e+02
725	3.994151e+10	4.636892e+02
726	7.508427e+09	9.738572e+01
727	5.521313e+09	2.365292e+02
728	2.768427e+10	8.840052e+01
729	2.310905e+10	1.452032e+03
730	6.072396e+09	4.351046e+02
731	6.877638e+09	2.256242e+02
732	7.926522e+10	2.235729e+02
733	1.795029e+10	5.451321e+02
734	1.485589e+10	3.526499e+02
735	2.319941e+10	4.597897e+01
