# Index	M_int	Con
504	1.481074e+10	2.550572e+02
505	5.357386e+10	9.263516e+01
506	7.020731e+10	2.076428e+02
507	1.120842e+10	3.910909e+01
508	6.389038e+10	2.003619e+03
509	8.073644e+10	3.827477e+02
510	1.518591e+10	2.882294e+01
511	5.661696e+10	2.904518e+03
512	2.071691e+10	7.910983e+01
513	7.878010e+10	4.327494e+02
514	1.368074e+11	4.963355e+02
515	5.942824e+10	4.388827e+02
516	1.062306e+11	2.771722e+01
517	7.257139e+10	1.501957e+03
518	3.933018e+10	1.808041e+03
519	2.525808e+10	2.946978e+01
520	3.147297e+10	2.013361e+02
521	8.657374e+09	5.296471e+01
522	7.176515e+10	5.232579e+02
523	4.715909e+10	1.954119e+02
524	1.227606e+11	3.344015e+02
525	7.331552e+10	2.267820e+02
526	6.231011e+10	4.054476e+01
527	4.315980e+10	4.526602e+02
528	2.955472e+10	6.371162e+01
529	7.300110e+10	4.167647e+02
530	9.798871e+09	5.552051e+01
531	8.484185e+10	3.543242e+02
532	3.762378e+10	7.696647e+00
533	3.129483e+10	1.286792e+02
534	6.963879e+10	1.916863e+02
535	8.653186e+10	1.287384e+02
536	1.132265e+11	1.118955e+03
537	8.097387e+10	6.645874e+02
538	3.866853e+10	2.711386e+03
539	3.035211e+10	9.898921e+01
540	3.587094e+10	3.591094e+02
541	1.018987e+11	3.300122e+05
542	4.791829e+10	3.105498e+02
543	1.580779e+10	1.419187e+01
544	1.383553e+11	6.513786e+00
545	9.704304e+10	5.387065e+02
546	3.959413e+10	6.860494e+02
547	5.653875e+10	3.278294e+01
548	1.014761e+10	2.342274e+02
549	4.894407e+10	6.784167e+02
550	1.039476e+11	4.669879e+02
551	3.307121e+10	8.038091e+02
552	1.866293e+10	1.156922e+01
553	6.534723e+10	1.087983e+02
554	1.361543e+10	2.220973e+01
555	6.787139e+10	4.916281e+02
556	1.920814e+10	5.502207e+00
557	2.436861e+10	1.967853e+02
558	4.329345e+10	4.575678e+02
559	2.306723e+10	1.284568e+02
560	1.158704e+11	1.443882e+03
561	5.418995e+10	6.846929e+00
562	6.599225e+10	5.800936e+02
563	3.480754e+10	4.316601e+02
564	6.620252e+10	1.506152e+02
565	7.466403e+10	6.673340e+02
566	9.652711e+09	3.857784e+01
567	8.717036e+10	8.886693e+02
568	5.483750e+10	2.620236e+02
569	3.221018e+10	1.430270e+03
570	1.154219e+11	5.095932e+01
571	4.194922e+10	1.013218e+02
572	8.263190e+10	3.936380e+01
573	8.169257e+10	5.928111e+02
574	8.368072e+10	3.035266e+02
575	7.314169e+10	3.154205e+01
576	4.148143e+10	9.127359e+02
577	1.582529e+11	3.499766e+02
578	5.804446e+10	1.968151e+02
579	5.272322e+10	3.278284e+01
580	4.480302e+10	1.261035e+03
581	4.240907e+10	1.014782e+02
582	2.109099e+10	2.493064e+01
583	1.982188e+10	1.340106e+03
584	1.368953e+11	5.625876e+01
585	4.596828e+10	1.744913e+02
586	4.970319e+10	1.204852e+02
587	1.331396e+11	1.164305e+03
588	8.064685e+09	3.271847e+01
589	4.201743e+10	9.056573e+01
590	8.213648e+10	3.266808e+02
591	9.518112e+10	4.417339e+01
592	7.942001e+10	4.379720e+02
593	1.585746e+10	2.763274e+02
594	8.514017e+10	1.612988e+03
595	1.694439e+10	1.670488e+01
596	1.545117e+11	7.474948e+03
597	4.909832e+10	5.320086e+02
598	3.311682e+10	1.051454e+02
599	5.220128e+10	1.077542e+03
600	1.047684e+10	6.348361e+01
601	9.089754e+10	9.666415e+02
602	1.130106e+11	1.370498e+03
603	3.271900e+10	4.607475e+03
604	3.798939e+10	2.830475e+02
605	7.375110e+10	4.693838e-01
606	1.179411e+11	1.154302e+01
607	4.276507e+10	8.528976e+01
608	4.964527e+10	2.744491e+02
609	3.169539e+10	6.720824e+02
610	1.789223e+11	2.383723e+00
611	4.287952e+10	3.575066e+02
612	6.380851e+10	4.828033e+01
613	6.411265e+10	7.039532e+01
614	7.356892e+10	2.856710e+02
615	5.171450e+10	9.956284e+01
616	3.888943e+10	1.150651e+03
617	6.857749e+10	2.530371e+02
618	4.485297e+10	8.586740e+02
619	2.416833e+10	3.534920e+00
620	6.836157e+10	6.168130e+02
621	4.032359e+10	1.075218e+02
622	1.783433e+10	1.048927e+02
623	6.152012e+10	1.144658e+03
624	2.696013e+10	1.475896e+01
625	4.621138e+10	2.085188e+02
626	6.135830e+10	1.473056e+02
627	5.706873e+10	3.504654e+02
628	2.137762e+10	9.822367e+00
629	2.030717e+10	2.137532e+02
630	4.553860e+10	1.914887e+02
631	1.867940e+10	5.801940e+01
632	8.259656e+10	5.010542e+02
633	3.573299e+10	2.357627e+01
634	4.776907e+10	2.095251e+02
635	9.985201e+10	5.377148e+02
636	4.856669e+10	8.816685e+02
637	3.782007e+10	1.210563e+02
638	5.618360e+10	6.556343e+01
639	7.780960e+10	2.276447e+02
640	4.612059e+10	1.086076e+01
641	6.944061e+10	1.153378e+03
642	1.639429e+10	2.710165e+01
643	1.970818e+10	4.990377e+02
644	9.601449e+10	3.975160e+02
645	8.385632e+10	3.267667e+01
646	6.004332e+10	3.075285e+02
647	7.033829e+10	1.705644e+02
648	1.015267e+11	6.092603e+02
649	2.038067e+10	4.129979e+01
650	1.249935e+11	2.556956e+02
651	1.765382e+10	7.444540e+01
652	6.530114e+10	1.142022e+02
653	2.699576e+10	1.123024e+03
654	4.487995e+10	3.651525e+02
655	1.733101e+11	2.879913e+02
656	1.843222e+10	3.759394e+01
657	1.643724e+11	9.402359e+02
658	3.886359e+10	3.234124e+01
659	1.113788e+11	6.793749e+02
660	1.824283e+10	7.919086e+00
661	2.036715e+10	2.188732e-03
662	4.482774e+10	1.994718e+02
663	6.330655e+10	1.966327e+01
664	5.854949e+10	5.391763e+02
665	1.101643e+11	1.180057e+02
666	4.452503e+10	1.222794e+03
667	5.705667e+10	2.868676e+02
668	3.231357e+10	2.476644e+03
669	5.061416e+10	5.226035e+01
670	8.266096e+10	1.855894e+02
671	1.478928e+10	5.893090e+02
672	8.521039e+10	2.914155e+01
673	6.177960e+10	2.884481e+01
