# sample_index  true_r0  true_r1  true_r2  true_r3  true_r4  true_r5  true_r6  true_r7  true_r8  true_r9  true_r10  true_r11  true_r12  true_r13  true_r14  true_r15  true_r16  true_r17  true_r18  true_r19  true_r20  true_r21  true_r22  true_r23  true_r24  true_r25  true_r26  true_r27  true_r28  true_r29  true_r30  true_r31  true_r32  true_r33  true_r34  true_r35  true_r36  true_r37  true_r38  true_r39  true_r40  true_r41  true_r42  true_r43  true_r44  true_r45  true_r46  true_r47  true_r48  true_r49  pred_r0  pred_r1  pred_r2  pred_r3  pred_r4  pred_r5  pred_r6  pred_r7  pred_r8  pred_r9  pred_r10  pred_r11  pred_r12  pred_r13  pred_r14  pred_r15  pred_r16  pred_r17  pred_r18  pred_r19  pred_r20  pred_r21  pred_r22  pred_r23  pred_r24  pred_r25  pred_r26  pred_r27  pred_r28  pred_r29  pred_r30  pred_r31  pred_r32  pred_r33  pred_r34  pred_r35  pred_r36  pred_r37  pred_r38  pred_r39  pred_r40  pred_r41  pred_r42  pred_r43  pred_r44  pred_r45  pred_r46  pred_r47  pred_r48  pred_r49
0.000000000000000000e+00 8.130041318543021202e+09 6.769578868355624199e+09 5.636773081382056236e+09 4.693528414229300499e+09 4.068762126450223923e+09 3.579205097583043098e+09 3.148551999952145100e+09 2.592832238522642136e+09 1.980080456122554064e+09 1.512137404983996153e+09 1.148569289182389736e+09 8.537942771930166483e+08 6.346719128163875341e+08 4.717862928787832260e+08 3.749242857388218641e+08 2.993735404309812784e+08 2.390469759342678189e+08 1.965852769368800819e+08 1.640656525789158046e+08 1.369255051831177175e+08 1.153705762111275643e+08 9.861019410364286602e+07 8.428466512434972823e+07 7.171552721091598272e+07 5.925486747907043993e+07 4.895926247095568478e+07 4.045253130549303442e+07 3.473198478677398711e+07 2.999705285442500934e+07 2.590762334704892710e+07 2.096430316007710993e+07 1.624311061414482817e+07 1.258513771761226282e+07 9.725923697837900370e+06 7.477767783858827315e+06 5.749275109134092927e+06 4.431357651230666786e+06 3.536851789248265326e+06 2.822909267013150267e+06 2.253081894472722895e+06 1.826182656773293391e+06 1.485878315735233482e+06 1.208988794731645379e+06 9.829247439090893604e+05 7.985826153203147696e+05 6.488128388706204714e+05 5.256451674062947277e+05 4.225649527821619413e+05 3.396990030382475816e+05 2.730832547882102081e+05 3.854060851285384178e+09 3.380056953054613590e+09 2.964349927708731174e+09 2.599769949428042889e+09 2.215708803900335312e+09 1.868836416852587223e+09 1.576267398859654188e+09 1.331938909812686682e+09 1.127841870330922842e+09 9.550192393211503029e+08 8.027221020253180265e+08 6.550509678421200514e+08 5.345458526534541845e+08 4.362092151856465340e+08 3.499670126331272721e+08 2.804351278929750919e+08 2.247179251685435772e+08 1.827891171198761761e+08 1.498016551674627364e+08 1.227673520420512408e+08 1.010599995460626632e+08 8.374731362288780510e+07 6.940048061106099188e+07 5.755584007093289495e+07 4.797289592330770195e+07 3.998549478962026536e+07 3.332798161959513649e+07 2.774169808811138198e+07 2.308699728629490733e+07 1.921329552374473959e+07 1.594498360024780408e+07 1.320803344113148004e+07 1.094087969957750663e+07 9.002113339654367417e+06 7.307907001555819996e+06 5.932551916241355240e+06 4.816937492780823261e+06 3.921330643759356346e+06 3.192242797572421376e+06 2.598713295159304515e+06 2.071783018733546371e+06 1.643088787072138395e+06 1.303100149866324617e+06 1.033778875916703953e+06 8.203401570758855669e+05 6.509689731419017771e+05 5.152222087088936823e+05 4.048701622943704715e+05 3.181536928057509940e+05 2.500104519244385592e+05
1.000000000000000000e+00 9.805730342611194611e+09 7.938562134357516289e+09 6.426932677028261185e+09 5.203141694424294472e+09 4.232122898433065414e+09 3.448175254096516132e+09 2.809444070578817844e+09 2.212404597588193417e+09 1.675750669038197756e+09 1.269270687578204393e+09 9.658481289905873537e+08 7.486906464436221123e+08 5.803579954728343487e+08 4.498725935861003995e+08 3.452465099046092033e+08 2.647634743018437922e+08 2.030424502879152596e+08 1.543492365112060905e+08 1.168198268199475110e+08 8.841554546498671174e+07 6.845474528982540965e+07 5.483688424086587131e+07 4.392805583476550877e+07 3.501656566278655082e+07 2.703400696355113760e+07 2.087119392413818836e+07 1.611328784542714432e+07 1.332298946481999569e+07 1.113270860318718664e+07 9.302506856343232095e+06 7.822230496315280907e+06 6.605142447989471257e+06 5.577425362086139619e+06 4.644599270025765523e+06 3.761737951217652764e+06 3.046693932230812497e+06 2.466585789451610763e+06 1.985834908749701688e+06 1.598784968953253003e+06 1.287173151045176201e+06 1.046645678406608873e+06 8.531813353210259229e+05 6.954773768791900948e+05 5.695479581767537165e+05 4.683090145748881623e+05 3.850656120937943342e+05 3.174188555604440044e+05 2.634778227208111784e+05 2.187033374029670085e+05 1.815376690807072155e+05 1.356360585905005074e+10 1.120539037924077606e+10 9.257182408275583267e+09 7.647696620980484009e+09 6.029761788353732109e+09 4.674059834830533981e+09 3.623167233865260601e+09 2.785626008925311565e+09 2.121724675238359690e+09 1.616051682132325888e+09 1.226404312690068483e+09 9.171933822079632282e+08 6.859432013255470991e+08 5.129976781036732197e+08 3.834435988683986068e+08 2.865961551439406276e+08 2.142097465851286650e+08 1.623598799172453284e+08 1.239234594310632497e+08 9.458632148034287989e+07 7.354355404635776579e+07 5.879265833026452363e+07 4.700040293620312214e+07 3.768815984117999673e+07 3.082619550258560479e+07 2.521360377285749838e+07 2.062290869339776039e+07 1.684159292429867014e+07 1.375027957344129123e+07 1.122638394109442830e+07 9.165868276702599600e+06 7.483605827689311467e+06 6.110098300951446407e+06 4.976360638175866567e+06 4.032999863637153525e+06 3.268470491330662277e+06 2.648472244878002442e+06 2.141555016071926337e+06 1.731661676172900246e+06 1.400221865990679711e+06 1.121963931943042437e+06 8.969598301722307224e+05 7.170791449144730577e+05 5.727033693739558803e+05 4.569985942049789592e+05 3.646699605305736768e+05 2.906172213412965648e+05 2.307768998173302098e+05 1.832581608326396090e+05 1.455238957553566725e+05
2.000000000000000000e+00 4.429094733145434856e+08 4.240478398310595751e+08 4.059894432144765258e+08 3.887000770178837776e+08 3.430422897645757198e+08 2.939138324478964210e+08 2.518212578498565853e+08 2.182613116538580358e+08 1.916854473015617132e+08 1.683455048848567009e+08 1.483122898066059649e+08 1.323139670516482592e+08 1.180413700022645444e+08 1.053083460688056201e+08 8.918953173118871450e+07 7.525793541373232007e+07 6.350248434768878669e+07 5.430355152302047610e+07 4.674824404768411815e+07 4.024411406343062967e+07 3.484181942988988757e+07 3.042225194904094562e+07 2.656329172227312252e+07 2.311883074487506226e+07 1.970185884617548063e+07 1.678991668212596327e+07 1.430836066757494584e+07 1.219710357612503134e+07 1.039783333176293597e+07 8.863984578006573021e+06 7.508324751347101294e+06 6.332993609705568291e+06 5.341645358823319897e+06 4.523000453575525433e+06 3.859662847174357623e+06 3.293609506954992656e+06 2.806484657363886479e+06 2.343164666541405953e+06 1.956333750167452265e+06 1.633364396746979095e+06 1.348749183096458437e+06 1.110660425449935487e+06 9.146004283973758575e+05 7.568588055197823560e+05 6.290208332729177782e+05 5.227754579926257138e+05 4.291327519885117072e+05 3.404791185800431995e+05 2.701402529913325561e+05 2.143325458270803501e+05 4.084155116547961235e+08 3.877060360381237268e+08 3.680466732797492146e+08 3.493841754348394275e+08 3.154040498757848740e+08 2.795701682241401672e+08 2.478074678865267038e+08 2.185098930753892660e+08 1.915301442330028713e+08 1.678816260152499676e+08 1.470308244237889647e+08 1.283424705302435756e+08 1.120294999797432572e+08 9.778998965703819692e+07 8.412502837961931527e+07 7.229426059015578032e+07 6.212729094952158630e+07 5.346614417952064425e+07 4.604518685602454841e+07 3.965423849319401383e+07 3.429221633403759450e+07 2.984024224864068255e+07 2.596624402412067726e+07 2.255743022222902253e+07 1.938425673537013680e+07 1.665745634502560273e+07 1.431423735634584352e+07 1.226791605003965273e+07 1.050982257187609002e+07 9.003678378770768642e+06 7.671062233899665996e+06 6.511759243170484900e+06 5.527657988958900794e+06 4.675058216096427292e+06 3.924993504239620641e+06 3.295268913503827527e+06 2.764121161415564828e+06 2.289936426752171014e+06 1.897098040333747864e+06 1.571651043493203120e+06 1.286421781497468008e+06 1.049786230342740659e+06 8.566794695705275517e+05 6.992948850955360103e+05 5.709673658610112034e+05 4.661892140591378557e+05 3.799160609778593061e+05 3.079944955106335692e+05 2.496883364727714506e+05 2.024200636026865686e+05
3.000000000000000000e+00 9.497880495785546303e+08 8.350549846697351933e+08 7.341815131609486341e+08 6.454934155988395214e+08 5.482001329663307667e+08 4.597449665044878721e+08 3.855625373210070133e+08 3.281755923591205478e+08 2.840994635162422061e+08 2.459430471047742069e+08 2.124013489951939285e+08 1.816830173362316787e+08 1.554072935249788761e+08 1.329316698657806516e+08 1.128480851057823002e+08 9.574692448679167032e+07 8.123729826771911979e+07 6.810665021066680551e+07 5.675776349539642036e+07 4.729998769627936929e+07 3.981206895863346010e+07 3.401303740595347434e+07 2.905869360320981964e+07 2.482572419562034309e+07 2.120783720577404276e+07 1.811718987138184905e+07 1.547694683106755093e+07 1.291866304181060381e+07 1.074488628864006698e+07 8.936883095576409250e+06 7.514139365916129202e+06 6.363729216451068409e+06 5.389446158532297239e+06 4.535770509185387753e+06 3.769701715303018689e+06 3.133018082281827461e+06 2.603523318872087169e+06 2.159519992855865508e+06 1.791236731294014724e+06 1.485760279206183273e+06 1.206263731556778308e+06 9.741150183850828325e+05 7.866439520806419896e+05 6.152840877155456692e+05 4.679898969900133670e+05 3.559567816841978347e+05 2.752652104770945152e+05 2.227854626822343562e+05 1.803110618174807751e+05 1.459344726640454901e+05 9.081240152653505802e+08 8.199146025564602613e+08 7.402732932779960632e+08 6.683678361526848078e+08 5.863236196907423735e+08 5.089946252792134285e+08 4.418643900100387335e+08 3.823792351493105888e+08 3.297108968949107528e+08 2.842970159945990443e+08 2.441661310275303125e+08 2.063930269945798218e+08 1.744635155282141566e+08 1.474735784133959413e+08 1.238790110744338483e+08 1.040127360143655837e+08 8.733238309993949533e+07 7.348961018641829491e+07 6.190952859916023910e+07 5.215417147604621947e+07 4.391687558753835410e+07 3.695643468053615838e+07 3.109916281668002903e+07 2.614544112181868032e+07 2.184587456057975441e+07 1.825336329545885324e+07 1.525163346846405603e+07 1.264384550421195850e+07 1.046929138495213911e+07 8.668728360095901415e+06 7.163553915106068365e+06 5.911872084103969857e+06 4.878895580740571953e+06 4.020650910191245377e+06 3.303907732578872237e+06 2.714935106085892301e+06 2.230641909449431114e+06 1.829128934002570109e+06 1.499887831853374373e+06 1.229909749018630711e+06 9.900028880627431208e+05 7.932076022289707325e+05 6.355317826042118249e+05 5.094002536203123746e+05 4.084426461215383606e+05 3.274937418761275476e+05 2.623054393341770628e+05 2.094718152613407001e+05 1.672799523344244517e+05 1.335863844885081635e+05
4.000000000000000000e+00 3.423565229032066345e+09 2.840162778170680523e+09 2.356176695014168262e+09 1.954665648320198298e+09 1.570844185450830698e+09 1.247883671135845184e+09 9.913228002563191652e+08 7.828218702984943390e+08 6.139700972409384251e+08 4.815390251709635854e+08 3.771685532931562662e+08 2.938450179567523003e+08 2.289291984289370477e+08 1.783544885590989888e+08 1.427007929696344733e+08 1.143916717786649615e+08 9.169854140265528858e+07 7.339596753227418661e+07 5.870199322136227041e+07 4.694977291014807671e+07 3.784303308850185573e+07 3.086001047452659160e+07 2.516553692355184630e+07 2.052057522648550943e+07 1.672625249630603939e+07 1.363351268092590012e+07 1.111263076185273938e+07 9.306026739387644455e+06 7.825599165711510926e+06 6.580681962065199390e+06 5.423967005247961730e+06 4.411216752780983225e+06 3.587564825005056337e+06 2.910083642149844673e+06 2.348226025173744652e+06 1.894847758131661685e+06 1.530851973958000541e+06 1.257866032065638108e+06 1.033559731143516838e+06 8.492523771289162105e+05 7.288641328130629845e+05 6.323878854535107967e+05 5.486817359565875959e+05 4.541292062602488440e+05 3.606783581178218010e+05 2.864578543314776616e+05 2.234275293695780565e+05 1.658000668535768928e+05 1.230361462001356995e+05 9.130209389571554493e+04 1.480680748252817392e+09 1.296175182870106220e+09 1.134660598964914322e+09 9.932721223628321886e+08 8.399222950333508253e+08 7.013648636705558300e+08 5.856645012287555933e+08 4.888600426353135705e+08 4.078746806163508892e+08 3.403054874173786044e+08 2.826608125062857270e+08 2.306110088206843436e+08 1.881457741444465220e+08 1.535001841821797788e+08 1.235436293874407262e+08 9.933680076998725533e+07 7.987299738677814603e+07 6.509879915542103350e+07 5.341799254688917845e+07 4.383309622850235552e+07 3.614683003920722753e+07 3.003091113832429424e+07 2.494978460959697887e+07 2.073574952398488671e+07 1.727340167746221647e+07 1.438917870636080392e+07 1.198654831918467395e+07 9.929161973624937236e+06 8.217802793122019619e+06 6.801408107354038395e+06 5.628944474935833365e+06 4.658489291433380917e+06 3.855344918577642180e+06 3.184975273289409932e+06 2.621792227281412110e+06 2.158193986835580785e+06 1.776130480935149826e+06 1.456631892768814694e+06 1.194606192397601437e+06 9.797148902198283467e+05 7.916372833219619934e+05 6.372952283130768919e+05 5.130445679949570913e+05 4.124288793933667475e+05 3.311312332143346430e+05 2.658589131084257388e+05 2.133029607250888657e+05 1.708058096613085363e+05 1.367755258289924241e+05 1.095252234270762419e+05
5.000000000000000000e+00 2.667191272675528526e+09 2.291188580561725140e+09 1.968192219836763144e+09 1.690729714302352667e+09 1.392137204896491051e+09 1.128754292722429514e+09 9.152016402248569727e+08 7.376131529091862440e+08 5.904223466388458014e+08 4.726034860355048776e+08 3.785480662311025262e+08 3.040220276588965654e+08 2.441681824505714476e+08 1.960979662569220960e+08 1.565029148082733154e+08 1.248465188689178973e+08 9.959337366196484864e+07 7.964068276698833704e+07 6.376241638970542699e+07 5.104986048084730655e+07 4.216482624052204192e+07 3.649177722712012380e+07 3.158200623423879966e+07 2.708439954221714288e+07 2.188894793234465644e+07 1.769011127007139102e+07 1.429671438365879282e+07 1.228732798095891066e+07 1.066077414873187989e+07 9.249537867499882355e+06 7.773508482321745716e+06 6.395747144768155180e+06 5.262177513903293759e+06 4.340408133249747567e+06 3.598134334031681530e+06 2.982800300865766592e+06 2.471262455346343108e+06 2.030878764923468698e+06 1.668972289403812494e+06 1.371558239175719908e+06 1.097747105642839335e+06 8.728127424619970843e+05 6.939686558844735846e+05 5.504587860001532827e+05 4.357176614282540395e+05 3.448939054275605013e+05 2.754312088917990332e+05 2.253828025532342144e+05 1.844286560376868874e+05 1.509162579511082731e+05 4.507250064605582237e+09 3.778817598789317131e+09 3.168109654499382496e+09 2.656100359580164909e+09 2.136650518443965197e+09 1.693141745317498446e+09 1.341692965223206043e+09 1.065365225035439491e+09 8.479220843195135593e+08 6.748595168880503178e+08 5.345338900013143420e+08 4.152932452655444741e+08 3.226520951978622079e+08 2.506767825443548858e+08 1.924613641502748430e+08 1.476403744394423962e+08 1.132574335678043365e+08 8.943693383292956650e+07 7.165745691763763130e+07 5.741242361343706399e+07 4.656682129155941308e+07 3.847128047698562592e+07 3.178313186275318637e+07 2.628481061531355605e+07 2.188395224024982750e+07 1.821992833284959197e+07 1.516937090749121830e+07 1.259848503197534569e+07 1.045934382173635997e+07 8.683414942641098052e+06 7.200913540156343952e+06 5.967035059658891521e+06 4.944581990138073452e+06 4.086316698659046553e+06 3.358902172972931061e+06 2.760976360766320024e+06 2.268805347712803166e+06 1.856525032957847230e+06 1.519163026248052949e+06 1.243105403562602121e+06 1.007131184927046415e+06 8.139219531474531395e+05 6.577782077747430885e+05 5.295581643368112855e+05 4.249062698780281353e+05 3.409358033555459697e+05 2.733301251135016209e+05 2.186249825051136431e+05 1.748686975338461925e+05 1.398699317287242739e+05
6.000000000000000000e+00 3.809880259163040519e+08 3.435309560258209705e+08 3.097565007828879356e+08 2.793026016847441792e+08 2.435877597126211822e+08 2.098807669527342319e+08 1.808380535567021966e+08 1.561401871049794257e+08 1.351378257729872465e+08 1.169604846340535432e+08 1.008200863872283101e+08 8.551408797007103264e+07 7.253176924751575291e+07 6.152036085581704974e+07 5.254307379833984375e+07 4.489797887585484236e+07 3.836525656784853339e+07 3.286013464127769694e+07 2.817802358578521758e+07 2.416304807843592390e+07 2.089715566787919775e+07 1.830476016315098852e+07 1.603396414113438129e+07 1.407036260382825881e+07 1.249362681623130850e+07 1.109358126852995157e+07 9.850425914882725105e+06 8.400411930073322728e+06 7.119476398029813543e+06 6.033864125239506364e+06 5.213930376601722091e+06 4.564043224703583866e+06 3.995160858005028218e+06 3.414214650387133937e+06 2.780938812921974808e+06 2.265124332572044805e+06 1.846939756762799341e+06 1.528461242058387492e+06 1.264899821404790739e+06 1.046785822344554821e+06 8.453254377920095576e+05 6.784707756078809034e+05 5.445507407848988660e+05 4.472254484175441321e+05 3.747554800393023179e+05 3.140287975928575615e+05 2.608665112481812539e+05 2.115886904778970056e+05 1.716194758918613661e+05 1.392004669005401374e+05 3.821333590218355060e+08 3.536823480770214200e+08 3.273496029278289080e+08 3.029774121316078305e+08 2.680491988980900943e+08 2.332886565944366455e+08 2.030358513264139593e+08 1.756203717390868068e+08 1.508404033429091275e+08 1.295568791669260859e+08 1.111804979978013337e+08 9.508196062604497373e+07 8.131443372983890772e+07 6.954039535227261484e+07 5.884953130311180651e+07 4.976487132775495946e+07 4.208261923977386951e+07 3.568075577573548257e+07 3.029291244171311334e+07 2.571864088219092041e+07 2.193221727185119689e+07 1.882818148026316613e+07 1.616345549835067242e+07 1.385916802906335704e+07 1.179074747146474756e+07 1.003102968694205955e+07 8.533942129100037739e+06 7.221454562479367480e+06 6.105782585428385064e+06 5.162475323769222014e+06 4.349092860346132889e+06 3.655011366720136721e+06 3.071699896927508526e+06 2.577562243708537426e+06 2.156354672959972639e+06 1.803977958998266142e+06 1.508006900045297807e+06 1.246896469871260459e+06 1.030997143667389522e+06 8.524806476996954298e+05 6.967157105096339947e+05 5.677572395907294704e+05 4.626683139840384247e+05 3.768882687730611069e+05 3.069105328617631458e+05 2.499257286201416573e+05 2.033118357393679617e+05 1.649239734814479016e+05 1.337842282029155176e+05 1.085240631669785507e+05
7.000000000000000000e+00 2.470129497231306076e+09 2.172972883724748135e+09 1.911564215032281876e+09 1.681603012886399508e+09 1.485763221306204319e+09 1.314811711251057625e+09 1.163529835206948519e+09 1.042129118253794193e+09 9.463302737607276440e+08 8.593378414918789864e+08 7.717644760005923510e+08 6.631384513657459021e+08 5.698015642785588503e+08 4.896018651695128083e+08 3.885747320815601945e+08 3.066497571015596986e+08 2.419973965541036427e+08 1.935284622966833413e+08 1.557980578864641488e+08 1.254235917194595486e+08 1.031566820138705373e+08 8.761266739448137581e+07 7.441088001399534941e+07 6.286281933453010768e+07 5.130060225987813622e+07 4.186499778543371707e+07 3.416486283524826914e+07 2.826313219806204364e+07 2.342990009155932069e+07 1.942319111885591969e+07 1.604111846101451665e+07 1.321472061237935163e+07 1.088632574390942417e+07 9.003654185602486134e+06 7.505585379729535431e+06 6.256772054005763493e+06 5.216770995411055163e+06 4.361668716110393405e+06 3.646729750228776596e+06 3.048979355557972565e+06 2.548925306748206727e+06 2.130824418231477961e+06 1.781304728432372445e+06 1.492244528040923178e+06 1.252388541767861927e+06 1.051085817423361121e+06 8.625297129603230860e+05 6.653668334903890500e+05 5.132727794264315162e+05 3.959454136271425523e+05 1.032010878164021611e+09 9.709873548154906034e+08 9.135721949839186668e+08 8.595520336166764498e+08 7.855391529867134094e+08 7.103452012592607737e+08 6.423490198210350275e+08 5.837967197466895580e+08 5.336468066397593617e+08 4.878049235363582969e+08 4.426252261845939159e+08 3.899572642531970739e+08 3.435562614780102372e+08 3.026765125834664106e+08 2.605877317831555307e+08 2.239827247954901457e+08 1.925196580188935995e+08 1.663328813292525113e+08 1.440795606595327854e+08 1.248034641975087821e+08 1.077941809542084634e+08 9.270018726655748487e+07 7.971974593791243434e+07 6.845267505709999800e+07 5.819958662039399892e+07 4.948224273133642226e+07 4.207061403533964604e+07 3.574395759491204470e+07 3.036542699175571650e+07 2.579622454909404367e+07 2.178854373133745790e+07 1.833287005201086774e+07 1.542526790629555658e+07 1.287461689773664810e+07 1.057388545747162960e+07 8.684301409184861928e+06 7.132372204628883861e+06 5.857558628006344661e+06 4.810600470102190971e+06 3.950771704153465107e+06 3.161089916340893600e+06 2.512811040436394513e+06 1.997481720560490154e+06 1.591700419635925675e+06 1.271052358939729165e+06 1.014998852319073863e+06 8.078923397401456023e+05 6.373125324462300632e+05 5.027492452071876614e+05 3.965978867326321197e+05
8.000000000000000000e+00 8.303253546045960188e+08 7.749211770968345404e+08 7.232138912572473288e+08 6.749568187915048599e+08 5.879638781643325090e+08 4.995051877615572810e+08 4.243550358564260602e+08 3.575827606289179325e+08 2.985215033902641535e+08 2.492152804840122163e+08 2.077654533098040223e+08 1.722544657760990262e+08 1.428129677341744304e+08 1.184035703292191625e+08 1.012792782392681837e+08 8.682501596355667710e+07 7.443362085640335083e+07 6.189561169532534480e+07 5.069134239439129829e+07 4.151525646751934290e+07 3.426892671175995469e+07 2.862342157993604243e+07 2.390796390660197660e+07 2.007790044441142306e+07 1.746623483651658893e+07 1.519428588706152141e+07 1.321786439828952774e+07 1.141091423358504102e+07 9.839398190351594239e+06 8.484312016240419820e+06 7.318393796374295838e+06 6.314160493369449861e+06 5.447728537890292704e+06 4.670140669521774165e+06 3.952517394024038687e+06 3.345165564715715125e+06 2.822114790560389869e+06 2.276758403710165527e+06 1.836788796190503286e+06 1.481840618799560005e+06 1.201425287745159585e+06 9.752821880079325056e+05 7.917057814145983430e+05 6.393093037072421284e+05 5.138752568536702311e+05 4.130516763562535052e+05 3.333801723735016421e+05 2.721410507135814405e+05 2.221510384262410807e+05 1.813437691390310938e+05 5.682050015647857189e+08 5.227821055022895336e+08 4.809903627753365636e+08 4.425394952271117568e+08 3.917322290083827972e+08 3.419206553984318972e+08 2.984429820442255139e+08 2.596286081665331423e+08 2.250051465502434075e+08 1.949989884844388962e+08 1.685370187938862741e+08 1.440955024190844893e+08 1.231985350518231690e+08 1.053320803502410352e+08 8.907788062197831273e+07 7.527315097547830641e+07 6.360779149901754409e+07 5.395477930946047604e+07 4.585368208616933972e+07 3.896893264635821432e+07 3.322049817783512548e+07 2.845173622568816692e+07 2.436752422924949974e+07 2.084328298475736752e+07 1.768314055122662336e+07 1.500212130608729832e+07 1.272758326104842126e+07 1.074036298455838487e+07 9.055970689695747569e+06 7.635738685046032071e+06 6.412261169174822047e+06 5.370327184799203649e+06 4.497697974380041473e+06 3.759196754478454124e+06 3.129178057085471693e+06 2.604746692569355015e+06 2.166978888198674656e+06 1.788543006990525173e+06 1.476196240432140883e+06 1.218396947542642476e+06 9.908564843547304627e+05 8.028363372814331669e+05 6.504939864012821345e+05 5.269233917526395526e+05 4.267304246982182376e+05 3.455888620875778724e+05 2.795012660846770741e+05 2.252200665098390600e+05 1.814806747362977767e+05 1.462357942306304758e+05
9.000000000000000000e+00 9.679770066693496704e+09 7.531595495668335915e+09 5.860152701927618027e+09 4.559643399550621986e+09 3.545864430540348053e+09 2.756953782310903072e+09 2.143565922129791260e+09 1.710795615803929806e+09 1.406809617318944931e+09 1.156837953697385311e+09 9.344412230828219652e+08 7.027494143715082407e+08 5.285048724308305383e+08 3.974637252923691273e+08 3.049154742461324334e+08 2.342491951335805953e+08 1.799603170563808084e+08 1.434922501712475419e+08 1.165619138196313977e+08 9.468580872542154789e+07 7.649309065228556097e+07 6.128767733667331934e+07 4.910481928882485628e+07 3.956070689516838640e+07 3.303180351217790321e+07 2.758039804896354303e+07 2.302866557857887447e+07 1.888394107732062042e+07 1.544221776852738485e+07 1.262777132348781265e+07 9.729360667361885309e+06 7.204473853505729698e+06 5.334825717784948647e+06 4.080491267542366404e+06 3.330068519270696212e+06 2.717652266835194081e+06 2.213680620900842827e+06 1.756147857762838248e+06 1.393179878437011968e+06 1.105231638157364447e+06 8.768250425981719745e+05 6.956262497285722056e+05 5.518727862488687970e+05 4.507383142972096684e+05 3.776197008561258554e+05 3.163623635967277223e+05 2.615045219793023134e+05 2.083172387938493339e+05 1.659476924155383604e+05 1.321956683829428803e+05 1.942896342174554443e+10 1.540979283763804626e+10 1.222204757630790138e+10 9.693734921126298904e+09 7.339728066263080597e+09 5.464349823002581596e+09 4.068150579773563862e+09 3.011691565513133049e+09 2.215285070445365429e+09 1.629478927900093317e+09 1.194752266097265959e+09 8.648622127977225780e+08 6.260600363360004425e+08 4.531949289692274332e+08 3.295224012263278961e+08 2.396750148536559343e+08 1.743253646226178408e+08 1.306401013034251034e+08 9.937599457849757373e+07 7.559385058595861495e+07 5.884062666603113711e+07 4.740748033694265783e+07 3.819587450442765653e+07 3.084853642000446469e+07 2.530859668708201870e+07 2.076354798647798970e+07 1.703472264058119059e+07 1.394325678882649727e+07 1.140877119881638326e+07 9.334982654213694856e+06 7.629177511432464235e+06 6.230194873628290370e+06 5.087747415133371018e+06 4.151309209937434644e+06 3.381550539044057950e+06 2.754524770339012146e+06 2.243141078324984759e+06 1.819591883826578967e+06 1.476017115321126301e+06 1.197316026789081050e+06 9.665041547385562444e+05 7.792342562442963244e+05 6.282497836430424359e+05 5.042271468206158024e+05 4.030843799086234067e+05 3.222298092254880466e+05 2.575716964966001105e+05 2.058391264481540129e+05 1.644969014578749775e+05 1.314581491680470353e+05
