#	0.4	0.4414221007151596	0.4871336774994612	0.537578928127283	0.5932480493853727	0.6546820005121547	0.7224777599161963	0.7972941262554752	0.8798581202488739	0.9709720494288735	1.0715213044864926	1.1824829629686893	1.3049352839338126	1.440068185828492	1.589194809403704	1.7537642780315268	1.9353757794197044	2.135794105561713	2.3569668019302665	2.6010430925598738	2.870394764921087	3.167639217533157	3.4956648942780264	3.857659352571107	4.257140238138551	4.697989467395384	5.184490949588411	5.721372215265119	6.313850355589189	6.967682718913342	7.689222857248605	8.485482266284253	9.36419851891107	10.333910454328773	11.404041153380392	12.58498950641826	13.888231263503469	15.32643054888414	16.913562923383584	18.665051190545043	20.59791526621596	22.73093756791476	25.084845531135187	27.68251302617244	30.54918263271952	33.7127109321653	37.203839201198335	41.05649213715493	45.308107517945906	49.99999999999999
0	40326159632.73809	32298360217.12151	27650917773.803226	23616756776.44815	16180819098.246515	13044713599.821062	9925168027.78991	7808702059.970992	5327421165.039879	3545983362.2490144	2624460341.8062177	1425689728.4437013	858563694.9329182	504917853.1794433	335883712.5876128	218404755.26056916	157809184.34087703	100559165.42903742	44582529.99135226	22644139.370250314	14571385.767011717	10650450.068180704	8013162.15763659	6345467.703666284	5209192.73823402	4200388.548144849	3806239.3344037556	3129691.3276470746	2504333.6805290524	2063661.8858533718	1789142.5697643163	1381635.7809028707	1054707.9421184044	858671.5951917915	707180.7420745245	541596.3021689117	483011.20173439936	391142.24315712193	321527.3320631745	264633.09948789753	211375.82253108625	142324.4436201107	95203.28197258379	50711.57867763111	34934.63473463477	24162.86684018147	20428.556162846304	10178.322641774683	7629.636831257957	4511.820335519846
1	5728722442.727096	5290729338.206103	4294531303.378148	3696493425.8997974	3422106075.5351152	2789986912.468814	2295245136.6733127	1978715164.394489	1701628656.986608	1315840235.754998	1156524936.356601	1000671745.236492	893912360.05227	670403622.9535314	579895745.2452391	424409415.8890036	361265648.81067896	277740112.8558493	200159934.83066314	175717437.10586005	121219061.71413998	112468754.18201393	68628154.60359468	38742996.488093115	23534429.174564656	15060088.62069246	10085858.162890632	7510799.152764841	5505179.516234671	3829204.2004921073	2709320.172334159	1980688.5723964968	1453640.0174608412	1110294.8075374914	808558.8078724176	621011.3020957602	450640.01813761314	375667.2001162827	333121.92423352227	278894.1398347836	226047.6938554281	187554.73508633432	176867.08613369172	113527.00189919349	93403.82435753674	45126.588549246684	29528.18797165509	17682.04680477993	16214.16067650805	13635.292027772022
2	5724714204.268215	4873343644.442813	4155635950.285342	3331834210.719838	2587997604.4180007	1851074706.4909818	1394564223.3725114	1025454217.3604947	796613220.1419688	674983587.5257149	496428225.87207633	376826038.9031965	261944081.02627194	154768093.82717013	85379219.2011625	48919968.18779318	29791648.754096847	19450709.39021319	14376786.910035897	11092257.995511722	8528738.236424614	6709447.099542456	5501379.413136356	4607724.418885048	3988455.445044356	3711520.4628672246	4052287.188836619	4453474.170291782	3444771.335097928	3007784.2887489283	2001223.8119083918	1234158.8577198088	969102.8428911677	738785.128351468	551165.4972042898	458223.0915485211	443948.9683022753	404747.9735931738	205851.43514085666	204535.8356158329	126215.23297378221	112104.94700441787	119100.72724235522	96845.38055574929	48141.88815905523	32586.61979492596	42275.28106139882	33205.10674585753	26611.921831421954	18016.328885615876
3	3140389805.6166954	2683080023.3084974	2365166473.1724467	2004398357.5116086	1594377112.0628557	1286777135.668369	1012249858.7715322	819779226.9143624	675129850.1263849	549642796.0903436	448298467.30996436	376029735.0372028	311272521.683699	241665837.8422796	205680215.6788931	162102840.52698097	123137524.47891884	91652203.51681215	65779165.630480506	49631884.50506609	40145224.55566415	28127765.282694742	22049274.844053265	18058920.348975908	13078364.701414263	11796620.780258097	9232591.973625876	7736114.585879312	5860674.197718825	4899231.709556891	3914005.2154322993	2950626.552325295	2600195.8111564876	2102098.794782914	1723975.9622819095	1359817.986845425	1114690.6380322836	753484.7997257088	677957.2689365019	572738.6147460317	611135.119559047	373486.02572846884	263096.1236399893	224197.99027772283	165568.59868363236	103212.76447315462	109882.61409860452	60343.710340038415	32174.301220107387	15613.207481846643
4	9395469502.05947	6915147423.480328	5408721647.645427	3908228565.926314	3013027329.4391627	2409800293.8070126	1984065253.9867358	1491159442.9214847	1175605350.6273136	949256179.3015465	728326784.6921271	549241315.3233298	407169957.5412023	332936318.9963572	228565909.83081406	165766218.9719842	126795207.37426043	93523440.30958802	77473811.10213059	57896364.986724444	37933087.7359498	29248929.418119766	20459475.293510772	15678450.47120396	12117790.028025173	9774101.431400053	7714984.900091726	6540996.791963	5604184.188925772	4865326.176284564	3945171.084962288	3477948.1470167236	3307431.2958406075	2488710.905633728	2076536.4654676346	1609861.4273222366	1224559.6444900357	643368.20451503	453137.42430986336	249379.7699905036	162297.92860707585	101146.41808197938	66253.97231643573	45907.76450733273	31268.652153782557	21820.935470052616	15843.60606809131	10399.72131756187	7009.011987271568	4342.1577622863915
5	10266691372.491703	8842500694.599066	6757851580.506244	5191620414.576298	3949574158.866498	3445665996.1645317	2146228890.675643	1601850851.818299	1157071929.833647	1065202425.534303	754295226.7030094	528640689.93980163	405155868.7432099	290451119.65172696	264189683.7237508	183419652.0904927	131336205.13204795	95132196.45328684	60184900.68489788	40461421.584171645	29470337.007274855	21451723.053526685	16717245.592122426	13018679.329926653	11224848.322781991	9993885.671527082	8194163.856220305	7171562.948230991	5934392.400476891	5129298.044923451	4326929.205454308	3512740.062200142	3187682.2577585476	2394632.6853211764	2007615.2151616006	1423405.8327583738	1281702.735749762	1072074.1767107267	571849.4300200467	485609.317145502	346599.52441704785	373114.3118994396	314702.6142186945	197563.9611341635	158856.5675829865	98293.45295294555	135008.69615997004	31724.21625028105	10790.218670154994	4732.876401346341
6	504318481.7249911	453903204.62661284	391798913.3847321	334523244.2802497	264947567.26398814	211519223.01210535	162110467.4411303	132415509.20400313	108818004.53873166	90270456.94622852	75259987.96501215	60388217.39642592	48169154.48677563	40214046.540726	30899049.635340616	23959355.626968943	18986306.00929134	14616836.835356068	11897155.913543709	10137196.287920162	8765474.599550253	7845840.438235449	6361432.302575362	5201823.227056062	4241525.249807015	3852791.6032324866	3222895.961264778	2662078.1738119335	2375841.435995806	1964018.5772456145	1474833.0560828012	1264446.2325598542	1192263.831964064	1065351.8222392865	867293.7593583458	740549.0772870774	634960.6385271495	443786.7684397	433829.64886525006	409492.8532092984	299792.30536989646	383719.80988101073	160180.9731491985	126215.92794015836	93436.0824196864	52069.98541563123	34328.83985206999	28409.332738118766	28532.39954991789	18695.582745337804
7	9919879768.021326	7601018471.592403	5655375270.754947	4053628243.376432	2918112656.26747	2183439949.2020674	1752671800.7313616	1387925804.3726776	1050081857.2855836	837982313.1802446	602477138.2476844	439419827.6921774	316372008.55554503	207052567.73099136	127316069.89280039	85777998.61519338	56695382.75077655	41701736.43475304	32646070.873325534	24332469.60624398	19728787.318038106	15995889.026394254	13121056.247085616	11055383.737129407	8925903.309463672	7176626.904807867	5858642.157768551	5631296.381675769	5543373.624201873	4676811.049575675	3813489.1172368266	3007140.456316684	2112530.132594878	1568428.1561845422	1195171.0331619377	871978.8694269201	576091.1002843959	439576.12461952795	284577.8009523876	191671.84000290534	117309.37733940655	83167.09858886265	61796.883554089356	43602.18035720591	30548.88155688956	20215.00958740418	13438.221273368705	10176.249015043966	7296.589065189373	5022.178386733588
8	4491303039.287136	3877310647.6505213	3418843350.54024	2952580025.837599	2306759116.452295	1974013738.7648919	1725645773.2595818	1495515399.4944284	1128267889.375864	899276573.8954384	738396879.6951214	621313719.9757447	455746106.59496236	355669318.2656424	259405038.0250616	196339490.80563727	133093034.10893163	101125866.72759397	78098900.27441375	51546494.88238024	37349598.30312987	29884009.664456125	22661804.875385545	17447458.08859899	13801776.241049832	10358746.602313993	7053530.67700888	4969402.797225892	2908782.2351537403	1906702.7881254316	1577400.8388598857	1257651.6579336042	948658.1296713785	697370.7124406688	533281.3085681034	511518.674967567	510793.72480807453	362786.9321061069	251026.9617982015	207694.2779936092	166747.93495492783	127890.20230682356	79973.57517851937	57665.08279759659	48671.38179957312	33687.334073777034	21748.928336092482	15676.24462121896	13195.74472514469	11579.545402742226
9	7922564617.447446	6765673348.04569	5530785997.968795	4213922532.6746473	3042885652.004924	2467946484.3146553	1928690131.7672453	1438271053.2227662	1076643697.3719106	873544391.1981605	679051795.1752541	538531077.8629553	366217310.1196804	268858450.93350476	195045076.24127996	127583890.97283392	85498009.7148575	58398739.219708845	44875804.00965209	31307822.366798114	22628601.80938203	16739031.893342327	13290256.077293782	11083077.849417903	9115260.443412451	7354201.371984368	5573683.429123565	5082819.050397144	4108831.045315844	3300115.6244169218	2683820.37404764	2397314.0930256597	1704959.3773234522	1288593.6523671038	1081241.530423844	844396.8201506857	739131.5975195621	424570.5619055307	277535.3541370556	204781.29661343305	119317.51909027457	76591.35336188319	55876.63951263854	42402.850969775536	24359.22545725839	20903.012645849245	12813.291073345654	9926.574558317603	9259.624716131293	5006.346622604948
10	718401691.5227231	639364742.4463909	566008876.7203959	491522885.8664863	426470896.8587586	361253882.46933365	287431656.8517574	221483167.96529365	179368942.65043554	145726073.80306566	118296900.2836113	92223026.19678307	71708462.96485937	57428891.62251072	42766866.92398512	33325041.5318346	24593953.935197953	18198584.402435705	14003184.77658417	11103630.572822578	8604016.100538433	6516371.388069016	5071441.370439408	4052857.7114292104	3041788.629730797	2195131.999242436	1556650.7108543825	1163747.3324848749	972384.7378501428	755705.7825475703	629654.738056152	521801.949694734	476032.4692938075	418668.97212865984	314606.7444744543	269199.81215580454	265080.914188809	258062.99394828084	214577.52939946	130395.37029899929	107409.10047012672	109056.6538019124	83138.50543349297	76334.40657176195	72461.92367691854	52731.359277139425	24686.87848030509	16912.054691434852	14327.276177168347	7720.587093567535
11	15721206849.171526	12994514013.17703	10335278018.853754	8232973809.416908	6052822467.598025	4392867725.087146	3671081655.96397	2331127508.136141	1869435797.724278	1439405626.4168603	1178434847.1824398	736254101.5947837	625501951.5573612	457219471.17203313	312455094.45540994	233222805.58431035	168867685.36081603	114796009.20198506	77115833.45346147	53839914.98557264	39666135.75662449	30047543.2090449	23305210.78939894	19140994.70656929	16031557.094574427	13036967.374342484	10973909.910244737	9090709.14062382	6758182.106954027	5050332.266095197	4429138.8277108185	3047068.016470244	2440959.312422719	1761294.3940071047	1176625.5302802662	771526.3108677852	436078.9540974943	292473.3930904796	166382.35750784868	98278.0880901352	54751.72564546201	34372.16150279225	22093.886347678046	15513.976263885352	11023.79692258324	6684.540855514924	4640.31681562131	3129.9829773048655	2231.6679599966865	1671.7242478614417
12	1468801842.2453547	1288793151.7388265	1070257408.7105584	895329446.9545505	699179467.5929489	536890177.9629155	387975198.3952297	278753561.56823385	204064264.99269783	157960417.20526317	119445617.16213435	93713940.37553468	69820141.20741984	47934147.309121855	31112684.747184493	19997034.64913009	13028001.029904218	8386075.4663564395	5666666.400779927	4096835.58322198	2905132.0976423174	2066873.8360491025	1495444.1222422954	1099405.32445673	827139.835467984	628635.7943360707	513888.95857546985	391543.86656508886	287172.2142552556	209229.63486164072	150748.07309443867	118977.6307613658	95302.15045965085	75804.53937143143	55974.65566372593	41109.540841919494	32971.69491779823	25860.3065256362	19728.825003710237	14810.988977181942	12208.305618974298	10402.632015064039	9443.766648485653	8648.836566820908	8444.031378625234	8014.987765789883	7918.616483063387	7443.84607666741	6683.867567652749	6094.163774262641
13	4805368704.401271	4174599939.262981	3391922383.377202	2607699140.4567547	1989552419.4930868	1449933583.707129	1110334878.3203685	864446356.2739258	671110123.8029089	520270057.2113559	402635999.8134698	289716510.5717329	209516592.96480358	127852732.14087196	80023426.4664104	55753270.86972844	38916657.097172916	26952312.781513482	19168033.577047054	14651320.045258455	11021635.42538362	8696798.454898886	6706621.277134422	5525191.692342448	4559907.481848117	3936446.911509077	3245393.364771741	2828549.734745388	2245738.8443850605	1779842.1505557364	1479481.2832772743	1414982.1025907907	1163110.7388784632	1416475.1113520162	1157168.0659041088	1022992.874112591	575514.2545377002	369355.0683862611	271077.0984025055	272044.9960192876	215647.66306203182	173052.64961342327	121938.01388669906	124374.86387309089	67624.05761039375	26729.892098859345	20895.2254849603	25254.040290370547	25962.223106132533	17552.257421841954
14	16577259394.151527	13934870995.636728	12398959104.11062	10592944108.332262	8386424266.713657	6649642207.74441	4810118063.757646	3511646440.346664	2309806107.0321345	1534848645.3221698	895114188.2651472	518958738.45592064	280228121.4883374	181311504.71831673	134244509.7304632	87825002.79801765	56082774.786466844	24228182.88412808	11215787.781847468	6415830.935384427	4545420.654683664	3480271.988894968	2804928.457725861	2305432.13119534	1862280.4847398815	1580715.7757935524	1356254.7462343308	1106853.0738581128	971156.5816801887	779427.8325329414	636036.8927826174	573246.5323114884	406238.7197130412	347184.39546339965	266502.47026558523	190369.4564022548	122174.76133465297	77501.64128384306	49017.05023148985	32418.622963480007	22886.002843526774	17034.956211594355	12861.355560080441	9127.127385489362	6355.059536455711	4445.585790825458	3342.3204773015896	2388.519058791913	1794.8237232897015	1480.8765735071418
15	68621317.23240462	66774258.3635475	63606838.936436266	58701567.04300246	54356220.992280245	49470311.87766385	43523136.19121389	36731585.76673067	30971175.698375262	25926422.81433737	21157427.909471586	17533587.15892019	13883274.956456076	11378205.929612806	9146045.97394427	7251544.5323730325	5528488.074133827	4173691.7895814274	3186820.170014593	2305198.7689156313	1708695.445655045	1207295.5574363284	859975.9958528389	650984.0783532588	525284.3235552679	475331.7875872899	404738.66720173537	388355.0734719581	337598.5871461611	338004.5983106202	377998.56267234706	362934.2658871317	304346.5797293559	324841.9464508615	299580.7420205468	250791.67484737764	206919.87610011324	165804.60130110654	141294.72886178878	106502.9484190382	92796.44016876299	90195.27417810023	62474.734247350665	49877.00080470587	29499.649026604464	27044.534905794095	24438.6026393646	14669.412927220916	10653.609595599912	10177.85107385098
16	15168565078.106178	12141182660.713707	10163386162.193016	6938592232.926789	4928298179.160791	3731846430.163406	2758839915.324857	2315366429.9268613	1889775664.9081573	1355793173.71745	1094421980.073735	740101924.9920137	557445447.0220073	384184831.81288356	269225465.0254391	230626762.8772061	173262850.12408593	115946316.8258295	72383897.68093693	50960696.03040988	32117305.817196675	20410270.289535355	15120260.906988984	11770212.116153989	10162465.484657928	8211162.585685879	7653106.051810021	6487073.294779116	5369568.94371274	4543430.442298122	3697776.683369056	2818863.9099440896	2107298.886487689	2041557.8024431095	1414828.554216359	998675.5452710289	854601.8264695368	523752.7430587954	382054.13352803345	289420.8901338624	180796.11643790978	132931.1518441355	80429.35927266949	60136.395126952586	41729.46059200047	28316.388908681576	18741.833463397048	13475.469408687404	9358.38735419783	6661.879217699009
17	755774676.6900555	721081617.1364548	659157268.8609234	574120566.5778905	500242869.2586563	432826662.36260635	359010115.52104545	289589214.89306426	230757043.39241165	167574771.8220311	127043512.39781922	94573506.40846933	73252216.25578927	59656315.98245276	45989266.66081795	33602968.42763249	23807772.184389714	16479116.248609869	10974345.553604783	7201060.236545632	4798019.940608017	3230250.874197053	2289987.9630253757	1612452.3721119734	1210736.4966588002	972421.6269890084	833360.092665864	668924.5856239363	511289.42908726074	398946.02619051747	312762.09908125363	270259.8363264681	225860.08707129504	222682.57756482516	152967.7044327025	168162.1625055214	180274.8589109197	201311.04730056835	130618.01603396676	55747.086703998626	32049.95960492621	22150.31757505456	26400.211158717335	13601.279216293713	9630.59662189428	9280.835248353664	9195.897364899834	8622.574703664382	7929.581786327434	8070.363135695876
18	19510779208.949398	16381680002.224754	12042294919.899317	10323332866.176964	7416237459.463495	5431357414.081661	3893959193.497763	2770951600.9184947	1992244514.8622456	1137415012.4958746	811917086.7345421	607126563.0405526	418808446.3939741	285654511.4940663	211576943.94052953	145594413.09322694	108014147.59885365	76017580.3356253	49854364.6272359	33971444.72861513	22099306.383163787	13923780.692509852	9987340.356037319	7250826.498667359	5530216.580906927	4358952.640544289	3363794.375996719	2572842.3926660405	2054004.4119101057	1525145.5798790115	1082837.7622447144	811553.6489287164	562010.9595187403	399865.17108763335	275560.3673499678	203319.7054737382	141777.17716256983	103371.23129579755	70724.7794676593	49558.56596546127	35059.29138031826	24172.788285052284	16063.198914735942	10997.909947811158	7553.695542529045	5289.525474574327	3810.8366477448626	2727.867758886198	1924.4578371712391	1419.423507245136
19	168065405.1815205	173192131.67651758	174097955.06937626	172516661.2241537	166670163.64043054	160740794.50090647	153949069.2478319	150021112.4654869	143677002.31812882	133847067.33052874	121309224.6464638	107258287.07056487	94522433.38949406	79487370.13027053	66253453.62310134	54427703.70712307	40935131.12430006	30028272.603820547	20652440.490899887	15024524.31900652	11022389.349384198	8349643.308842488	7153730.152879196	6381308.947233248	6191530.92460599	5674507.74701631	4433673.452065626	3155880.9112887825	2618456.667661934	2305099.460176233	2205694.524749004	1536949.8620412508	1127394.330969518	786430.844710302	690826.127932954	663700.0344522885	479081.0253927902	297148.0707657846	189443.2069432859	126913.72487533414	88172.30774246955	57670.591523527844	40701.72903705778	30994.460343041195	23057.75298441042	18535.2394233305	15417.963783806434	14207.513023272617	14416.35762618752	10202.341821739888
20	37336100066.85889	35408239685.40235	27440265296.342247	19948351115.79918	15669199225.66709	11751460825.6082	7452837018.870411	5484239686.552515	4058177820.5233307	2529270925.7166495	1665361240.97285	1108554472.5748155	799190615.6228598	550375594.3399041	398073571.4052441	253978429.31118095	157186738.48737702	99001718.43973042	77404450.27587415	61380153.36534457	49077363.710065395	36616776.324863136	26721364.21263083	22182567.701010734	17551875.395398483	13812839.08087263	9972412.160340426	8192204.391045886	6858288.499833046	5217747.634701557	4005044.5062451633	3104025.179706388	2205988.7656196966	1660275.2261067429	1225993.2354432924	911887.8507016454	690431.8797560519	522511.24089326494	382835.7689106313	264425.4236287143	139118.58732696273	95253.0073623037	67834.02124489978	43369.26219145894	32403.04672998784	22249.618846296446	14384.56478070701	9634.706314225223	7251.265954477575	5795.126403701595
