# sample_index  true_r0  true_r1  true_r2  true_r3  true_r4  true_r5  true_r6  true_r7  true_r8  true_r9  true_r10  true_r11  true_r12  true_r13  true_r14  true_r15  true_r16  true_r17  true_r18  true_r19  true_r20  true_r21  true_r22  true_r23  true_r24  true_r25  true_r26  true_r27  true_r28  true_r29  true_r30  true_r31  true_r32  true_r33  true_r34  true_r35  true_r36  true_r37  true_r38  true_r39  true_r40  true_r41  true_r42  true_r43  true_r44  true_r45  true_r46  true_r47  true_r48  true_r49  pred_r0  pred_r1  pred_r2  pred_r3  pred_r4  pred_r5  pred_r6  pred_r7  pred_r8  pred_r9  pred_r10  pred_r11  pred_r12  pred_r13  pred_r14  pred_r15  pred_r16  pred_r17  pred_r18  pred_r19  pred_r20  pred_r21  pred_r22  pred_r23  pred_r24  pred_r25  pred_r26  pred_r27  pred_r28  pred_r29  pred_r30  pred_r31  pred_r32  pred_r33  pred_r34  pred_r35  pred_r36  pred_r37  pred_r38  pred_r39  pred_r40  pred_r41  pred_r42  pred_r43  pred_r44  pred_r45  pred_r46  pred_r47  pred_r48  pred_r49
0.000000000000000000e+00 1.692854781443673176e+02 1.788119268004847697e+02 1.883383754566022219e+02 1.978648241127196741e+02 2.057210604728911107e+02 2.129699469072640170e+02 2.202188333416369233e+02 2.263254831984301347e+02 2.311267198237036951e+02 2.359279564489772838e+02 2.398025682855434866e+02 2.399706809672804297e+02 2.401387936490173445e+02 2.403069063307542876e+02 2.383974306649943173e+02 2.363395558315559697e+02 2.342816809981176505e+02 2.323084736754788082e+02 2.303776001082397329e+02 2.284467265410006576e+02 2.270960227587689246e+02 2.266155736540482053e+02 2.261351245493274860e+02 2.258041804358063587e+02 2.264450187650824660e+02 2.270858570943585732e+02 2.277266954236347090e+02 2.292830106784513760e+02 2.309801685371973576e+02 2.326773263959433393e+02 2.334971254800684903e+02 2.337320187144463830e+02 2.339669119488243041e+02 2.336376822017291488e+02 2.321802064916879544e+02 2.307227307816467032e+02 2.292111336948810845e+02 2.269418373339736377e+02 2.246725409730662477e+02 2.224032446121588009e+02 2.203108256197514265e+02 2.182626259694690702e+02 2.162144263191867140e+02 2.144297798325082738e+02 2.128757423639832211e+02 2.113217048954581969e+02 2.098421352765119536e+02 2.085673522439074645e+02 2.072925692113029754e+02 2.060177861786984863e+02 2.549146604262040228e+02 2.660947448426159667e+02 2.772748292590279107e+02 2.884549136754399115e+02 2.953079758653477143e+02 3.005875754274358087e+02 3.058671749895239600e+02 3.089792566052014990e+02 3.096141748535527540e+02 3.102490931019040090e+02 3.103166719614637827e+02 3.081148932658575745e+02 3.059131145702513095e+02 3.037113358746450444e+02 2.995436193016327024e+02 2.952354785945199751e+02 2.909273378874071909e+02 2.859229363236443078e+02 2.805704043315563467e+02 2.752178723394683288e+02 2.700586047965798571e+02 2.651892339274905908e+02 2.603198630584013813e+02 2.556146127183313865e+02 2.519761458168867705e+02 2.483376789154421544e+02 2.446992120139975668e+02 2.421691047958316290e+02 2.398095144520162876e+02 2.374499241082008893e+02 2.355823522927210547e+02 2.340427928294648723e+02 2.325032333662086899e+02 2.310626123475397833e+02 2.298198682180454568e+02 2.285771240885511020e+02 2.273388072709465746e+02 2.261624728197988361e+02 2.249861383686510692e+02 2.238098039175033023e+02 2.225339787281314443e+02 2.212332808542035991e+02 2.199325829802756971e+02 2.184325550080629341e+02 2.167581131998508681e+02 2.150836713916387453e+02 2.133066877860071031e+02 2.112477142374715413e+02 2.091887406889359511e+02 2.071297671404003893e+02
1.000000000000000000e+00 2.213010086816049977e+02 2.281186563941994621e+02 2.349363041067939832e+02 2.417539518193884760e+02 2.456332858129085821e+02 2.484441420904016127e+02 2.512549983678946433e+02 2.529402894854664510e+02 2.533392204202712321e+02 2.537381513550760133e+02 2.537406899896214156e+02 2.521576594231292177e+02 2.505746288566370197e+02 2.489915982901448217e+02 2.456636288933074752e+02 2.422110210085883182e+02 2.387584131238691043e+02 2.347318309092310642e+02 2.304182615296335825e+02 2.261046921500361009e+02 2.218814325155040308e+02 2.177936374985701491e+02 2.137058424816362106e+02 2.096226833933827152e+02 2.055696578415517308e+02 2.015166322897207465e+02 1.974636067378897621e+02 1.937578360419871046e+02 1.901054891700733833e+02 1.864531422981596620e+02 1.836602715695750589e+02 1.814403849365432393e+02 1.792204983035113628e+02 1.772114861583643517e+02 1.756242229889869861e+02 1.740369598196095922e+02 1.724619568272203765e+02 1.710585963126653155e+02 1.696552357981102546e+02 1.682518752835551936e+02 1.670158940468198239e+02 1.658217576295393769e+02 1.646276212122589300e+02 1.634093532408874694e+02 1.621699701596864145e+02 1.609305870784853596e+02 1.598425318356410116e+02 1.591706281482776149e+02 1.584987244609142465e+02 1.578268207735508497e+02 3.065842255138103383e+02 3.175918951066699947e+02 3.285995646995296511e+02 3.396072342923892506e+02 3.448352761463132765e+02 3.479616351860787518e+02 3.510879942258443407e+02 3.515865865010486004e+02 3.490820167596114629e+02 3.465774470181743254e+02 3.434492558593942704e+02 3.378265790312427725e+02 3.322039022030911610e+02 3.265812253749396632e+02 3.192316960195346383e+02 3.117588200550400757e+02 3.042859440905455131e+02 2.965697684076660039e+02 2.887319428655939078e+02 2.808941173235218685e+02 2.733222327573860184e+02 2.661492596551544807e+02 2.589762865529229430e+02 2.519721162676778476e+02 2.460651642928448553e+02 2.401582123180118913e+02 2.342512603431788989e+02 2.294311888668626693e+02 2.247783297749335816e+02 2.201254706830044938e+02 2.159812916470882556e+02 2.121762326485138601e+02 2.083711736499395215e+02 2.047956224819259887e+02 2.016790869750342097e+02 1.985625514681424306e+02 1.954771728016638690e+02 1.928279899009707492e+02 1.901788070002775726e+02 1.875296240995844244e+02 1.851764396820195770e+02 1.828972548852369187e+02 1.806180700884542034e+02 1.783448786202694976e+02 1.760769313146080890e+02 1.738089840089466520e+02 1.715491637953238353e+02 1.693116930848072741e+02 1.670742223742907129e+02 1.648367516637741517e+02
2.000000000000000000e+00 3.794330325785674063e+01 4.145682724543623010e+01 4.497035123301567694e+01 4.848387522059516641e+01 5.199017828566205424e+01 5.549385556072439840e+01 5.899753283578671414e+01 6.196617572747398839e+01 6.432335075244685640e+01 6.668052577741971731e+01 6.922473178188843690e+01 7.251706170434054854e+01 7.580939162679266019e+01 7.910172154924477184e+01 8.198256211515885639e+01 8.483401058417734930e+01 8.768545905319585643e+01 9.030518835367296049e+01 9.280905806987935591e+01 9.531292778608575134e+01 9.796987957606150133e+01 1.008564544766913116e+02 1.037430293773211218e+02 1.066473048717764840e+02 1.096666342260978837e+02 1.126859635804192692e+02 1.157052929347406973e+02 1.186594454586825975e+02 1.216035707779507504e+02 1.245476960972189033e+02 1.274825477047548219e+02 1.304112168378025558e+02 1.333398859708502755e+02 1.362563873364215397e+02 1.391485531670398927e+02 1.420407189976582458e+02 1.449002315100853195e+02 1.473025975678346242e+02 1.497049636255839289e+02 1.521073296833332051e+02 1.542051486054675138e+02 1.562268307436980308e+02 1.582485128819285478e+02 1.598753968612419385e+02 1.611568324515027655e+02 1.624382680417636209e+02 1.636100534106282964e+02 1.644803006706534063e+02 1.653505479306785446e+02 1.662207951907036829e+02 3.629277017009718520e+01 3.991180789444230470e+01 4.353084561878742420e+01 4.714988334313254370e+01 5.063391293432356122e+01 5.406884865891308323e+01 5.750378438350260524e+01 6.078110316888766107e+01 6.387828830946750003e+01 6.697547345004736030e+01 7.011590716928654388e+01 7.342933520316309171e+01 7.674276323703965375e+01 8.005619127091621579e+01 8.299050356541562223e+01 8.589773616424525926e+01 8.880496876307485365e+01 9.149042471507294749e+01 9.406499234365524842e+01 9.663955997223754935e+01 9.935356520929713042e+01 1.022767268590725678e+02 1.051998885088479909e+02 1.081691108916203206e+02 1.114377280388722511e+02 1.147063451861241532e+02 1.179749623333760979e+02 1.213303962079637301e+02 1.246991865021414867e+02 1.280679767963192148e+02 1.313033496990041158e+02 1.344497776740270183e+02 1.375962056490499776e+02 1.406057052892593902e+02 1.433413482598417943e+02 1.460769912304242268e+02 1.487845515994322909e+02 1.510989555463999068e+02 1.534133594933674942e+02 1.557277634403350817e+02 1.574924575080970044e+02 1.591197241060574186e+02 1.607469907040178612e+02 1.619793305733057593e+02 1.628661095550051527e+02 1.637528885367045746e+02 1.644854827117324874e+02 1.647940686684138711e+02 1.651026546250951981e+02 1.654112405817765818e+02
3.000000000000000000e+00 5.701494208443699563e+01 6.110652001917409137e+01 6.519809795391118712e+01 6.928967588864827576e+01 7.242748690850203275e+01 7.521847359567090052e+01 7.800946028283976830e+01 8.078587624616622520e+01 8.354563995367267637e+01 8.630540366117915596e+01 8.905560530218943427e+01 9.176755867721504956e+01 9.447951205224066484e+01 9.719146542726629434e+01 9.971816400160447813e+01 1.022316300901792943e+02 1.047450961787540962e+02 1.069544484365145252e+02 1.090117437788677961e+02 1.110690391212210670e+02 1.131818988503659824e+02 1.153781051596984213e+02 1.175743114690308460e+02 1.197558985318006251e+02 1.218424604919131866e+02 1.239290224520257482e+02 1.260155844121383097e+02 1.283677875581324201e+02 1.307608585788775315e+02 1.331539295996226429e+02 1.354986349036310003e+02 1.378110963964815596e+02 1.401235578893320621e+02 1.423827417444779826e+02 1.445353703242147674e+02 1.466879989039515522e+02 1.487777710901443129e+02 1.499875537667210779e+02 1.511973364432978428e+02 1.524071191198746078e+02 1.528442742138349217e+02 1.530882724121411229e+02 1.533322706104473241e+02 1.533908959464156965e+02 1.532873200278384616e+02 1.531837441092612266e+02 1.528188575803137326e+02 1.517353668728481182e+02 1.506518761653824754e+02 1.495683854579168610e+02 6.338069121361988323e+01 6.770414902909263333e+01 7.202760684456539764e+01 7.635106466003814774e+01 8.030280815080297430e+01 8.411938279621941206e+01 8.793595744163587824e+01 9.159361708781732148e+01 9.506965959201585292e+01 9.854570209621438437e+01 1.019457598749698803e+02 1.050418787519532486e+02 1.081379976289366027e+02 1.112341165059199568e+02 1.136389794748564981e+02 1.159944670217897169e+02 1.183499545687229215e+02 1.204028086914003950e+02 1.223043461019499745e+02 1.242058835124995539e+02 1.260050707440150148e+02 1.276507327069792268e+02 1.292963946699434814e+02 1.309249828166397549e+02 1.324425911575942791e+02 1.339601994985488318e+02 1.354778078395033845e+02 1.368534309746398776e+02 1.382072102319581859e+02 1.395609894892764942e+02 1.406893402242107811e+02 1.416674052775557016e+02 1.426454703309005936e+02 1.435341438621207146e+02 1.442440343490912085e+02 1.449539248360617023e+02 1.456479007979962432e+02 1.461190734094275285e+02 1.465902460208587854e+02 1.470614186322900423e+02 1.471966162203962085e+02 1.472478200526711021e+02 1.472990238849459672e+02 1.470861973620247909e+02 1.466423442783070641e+02 1.461984911945893373e+02 1.456635859990934989e+02 1.448782874962077756e+02 1.440929889933220807e+02 1.433076904904363857e+02
4.000000000000000000e+00 1.190138133745163316e+02 1.244360836417434086e+02 1.298583539089704573e+02 1.352806241761975343e+02 1.390835209776354020e+02 1.422975547006044224e+02 1.455115884235734427e+02 1.476009180331082007e+02 1.484048715130037976e+02 1.492088249928993662e+02 1.498064601756172181e+02 1.495788221696241180e+02 1.493511841636309896e+02 1.491235461576378896e+02 1.481209966014984616e+02 1.470630962203485694e+02 1.460051958391986773e+02 1.449792184629419580e+02 1.439692025891317826e+02 1.429591867153216356e+02 1.418681700412362829e+02 1.406556521667380935e+02 1.394431342922398755e+02 1.382437379502786712e+02 1.371296315698077422e+02 1.360155251893368415e+02 1.349014188088659125e+02 1.342137903604805729e+02 1.335917739016468317e+02 1.329697574428130906e+02 1.325297939032581951e+02 1.322111989765558633e+02 1.318926040498535315e+02 1.315204301500824045e+02 1.310410983041736586e+02 1.305617664582649127e+02 1.300824463567088287e+02 1.296032906760899266e+02 1.291241349954710245e+02 1.286449793148521508e+02 1.287658574464502976e+02 1.290367440311027849e+02 1.293076306157552153e+02 1.295890450853788991e+02 1.298796714543524615e+02 1.301702978233259955e+02 1.301670273301729424e+02 1.293555404661717603e+02 1.285440536021705498e+02 1.277325667381693393e+02 1.431857204431030368e+02 1.490374909588533399e+02 1.548892614746036713e+02 1.607410319903539744e+02 1.637679123453100090e+02 1.657675599145226499e+02 1.677672074837353193e+02 1.688511905268267697e+02 1.688886998257798098e+02 1.689262091247328499e+02 1.687970438070256023e+02 1.680011800226772891e+02 1.672053162383290044e+02 1.664094524539806912e+02 1.645211543285565767e+02 1.625548251787698746e+02 1.605884960289831724e+02 1.586479735488506435e+02 1.567203544035452296e+02 1.547927352582397589e+02 1.530572586673931710e+02 1.516099959082348221e+02 1.501627331490764732e+02 1.487841748529614847e+02 1.478521955666283247e+02 1.469202162802951364e+02 1.459882369939619764e+02 1.454074781369502887e+02 1.448807531921419525e+02 1.443540282473335878e+02 1.439331860592138241e+02 1.435829323755531277e+02 1.432326786918924313e+02 1.429446731679328479e+02 1.427811639633755476e+02 1.426176547588182757e+02 1.424607604063640451e+02 1.423964739833531326e+02 1.423321875603421631e+02 1.422679011373312505e+02 1.421930225444713187e+02 1.421154959091491889e+02 1.420379692738270592e+02 1.417707058219692726e+02 1.413374226556428539e+02 1.409041394893163783e+02 1.404013223377747295e+02 1.397072867268911693e+02 1.390132511160075808e+02 1.383192155051240206e+02
5.000000000000000000e+00 9.818093857390792323e+01 1.043643402478098210e+02 1.105477419217117188e+02 1.167311435956136165e+02 1.212344433014465892e+02 1.251267968370726749e+02 1.290191503726987321e+02 1.319732012152716152e+02 1.338549061229265078e+02 1.357366110305813720e+02 1.374416425505981465e+02 1.384399805200623916e+02 1.394383184895266368e+02 1.404366564589909103e+02 1.408198264725299964e+02 1.411590559177887485e+02 1.414982853630475006e+02 1.412436276193955109e+02 1.406920262812882072e+02 1.401404249431808751e+02 1.397250976558192974e+02 1.395141814445763657e+02 1.393032652333334340e+02 1.391701986271106648e+02 1.395431544535192359e+02 1.399161102799277785e+02 1.402890661063363495e+02 1.410093129489169144e+02 1.417829891786008716e+02 1.425566654082848288e+02 1.434548552648381303e+02 1.444360542059710042e+02 1.454172531471038496e+02 1.464763171463525282e+02 1.476911112618327877e+02 1.489059053773130472e+02 1.500925649688177828e+02 1.508853412246649555e+02 1.516781174805120997e+02 1.524708937363592440e+02 1.527201277525171008e+02 1.528334762087525860e+02 1.529468246649880712e+02 1.526672862011703842e+02 1.520439716823061076e+02 1.514206571634418879e+02 1.507571979747007731e+02 1.499833409437982823e+02 1.492094839128957631e+02 1.484356268819932723e+02 1.413571540952923442e+02 1.476946772181737515e+02 1.540322003410551588e+02 1.603697234639365661e+02 1.639800122636760591e+02 1.665985794913639495e+02 1.692171467190518115e+02 1.709023979676370004e+02 1.715210023829619672e+02 1.721396067982869340e+02 1.725853170350340520e+02 1.723394505574696609e+02 1.720935840799052698e+02 1.718477176023408788e+02 1.703276148226943860e+02 1.687164951643276822e+02 1.671053755059610353e+02 1.653753597300380420e+02 1.635858958953368187e+02 1.617964320606356523e+02 1.602190174581468796e+02 1.589596767039767258e+02 1.577003359498066288e+02 1.565232347160551001e+02 1.558806903650246340e+02 1.552381460139941396e+02 1.545956016629636451e+02 1.544027300314543254e+02 1.542790388183328787e+02 1.541553476052114320e+02 1.541895959919306733e+02 1.543291374452103639e+02 1.544686788984900261e+02 1.546486703748156799e+02 1.549095618972332318e+02 1.551704534196507552e+02 1.554325255585722516e+02 1.557111263285488292e+02 1.559897270985254352e+02 1.562683278685020696e+02 1.564648689920928746e+02 1.566408952040872009e+02 1.568169214160815557e+02 1.567567699323916202e+02 1.564899629649779058e+02 1.562231559975641630e+02 1.558561808282152583e+02 1.552137431035444024e+02 1.545713053788735465e+02 1.539288676542026906e+02
6.000000000000000000e+00 3.567016865706395379e+01 3.829043727057754154e+01 4.091070588409112929e+01 4.353097449760469573e+01 4.604374179719640381e+01 4.851741770990744129e+01 5.099109362261845035e+01 5.333048089830661098e+01 5.551639544596855558e+01 5.770230999363052149e+01 5.982137166816407614e+01 6.167302185018399996e+01 6.352467203220391667e+01 6.537632221422384760e+01 6.706105918378742103e+01 6.873387378103268475e+01 7.040668837827796267e+01 7.229909146401762143e+01 7.430128879400447772e+01 7.630348612399134822e+01 7.824638807178455124e+01 8.010034694628731700e+01 8.195430582079006854e+01 8.389238022151744190e+01 8.637720554270481443e+01 8.886203086389217276e+01 9.134685618507953109e+01 9.394749473125077088e+01 9.656595069665031872e+01 9.918440666204988077e+01 1.019915551237843374e+02 1.049244985830753762e+02 1.078574420423664293e+02 1.106669168131126924e+02 1.132294542067693897e+02 1.157919916004261154e+02 1.182883940717760396e+02 1.198589076308311974e+02 1.214294211898863267e+02 1.229999347489414561e+02 1.242846896641374883e+02 1.254980049183687214e+02 1.267113201725999261e+02 1.277601848196898402e+02 1.286651551855310913e+02 1.295701255513723140e+02 1.304217122712731509e+02 1.311264939648378629e+02 1.318312756584025465e+02 1.325360573519672585e+02 3.610926991388427609e+01 3.957188213269573396e+01 4.303449435150719182e+01 4.649710657031864969e+01 4.973037630669215758e+01 5.288024877672460633e+01 5.603012124675704797e+01 5.898862072649164645e+01 6.172840821731430339e+01 6.446819570813698874e+01 6.720312567288834771e+01 6.991862553335445796e+01 7.263412539382058242e+01 7.534962525428669267e+01 7.767558162646390940e+01 7.997371346376334600e+01 8.227184530106279681e+01 8.438916973858884774e+01 8.641609047622822004e+01 8.844301121386760656e+01 9.053453639922538798e+01 9.272296825616079730e+01 9.491140011309620661e+01 9.712186313936847171e+01 9.947552876633029939e+01 1.018291943932920987e+02 1.041828600202539121e+02 1.065019966322803668e+02 1.088158210881629344e+02 1.111296455440454736e+02 1.132595423110908541e+02 1.152668206189114102e+02 1.172740989267319662e+02 1.191897635572802443e+02 1.209222008332839948e+02 1.226546381092877596e+02 1.243682528967252807e+02 1.258183528442360171e+02 1.272684527917467392e+02 1.287185527392574613e+02 1.297764976253226905e+02 1.307364037460265536e+02 1.316963098667303598e+02 1.323629533203510960e+02 1.327729919402740961e+02 1.331830305601970679e+02 1.334871722065835229e+02 1.335000971757444290e+02 1.335130221449053352e+02 1.335259471140662697e+02
7.000000000000000000e+00 8.985488514785131997e+01 9.633314115768328634e+01 1.028113971675152385e+02 1.092896531773471764e+02 1.150414449461143533e+02 1.205290678999488421e+02 1.260166908537833308e+02 1.320292752451561853e+02 1.386418155651442703e+02 1.452543558851323269e+02 1.519955886581022355e+02 1.592515912429995524e+02 1.665075938278968408e+02 1.737635964127941577e+02 1.781883483427476449e+02 1.824108680830622973e+02 1.866333878233769497e+02 1.893170234007131967e+02 1.912312168965602552e+02 1.931454103924073138e+02 1.951608674056057851e+02 1.973282196948314891e+02 1.994955719840571646e+02 2.016030330197228295e+02 2.033212009072483681e+02 2.050393687947738783e+02 2.067575366822993885e+02 2.079579782716470788e+02 2.090787696612750892e+02 2.101995610509031280e+02 2.114997767882482549e+02 2.129196087574047169e+02 2.143394407265611790e+02 2.157793045435456065e+02 2.172592320561859651e+02 2.187391595688263237e+02 2.202145587063316725e+02 2.216265605919469692e+02 2.230385624775622659e+02 2.244505643631775627e+02 2.257877015637190539e+02 2.271061225929920226e+02 2.284245436222649914e+02 2.299244161363360490e+02 2.315830586996053739e+02 2.332417012628746988e+02 2.346487674297549404e+02 2.353639985065652525e+02 2.360792295833755077e+02 2.367944606601858482e+02 9.174593577866392025e+01 9.794180810071607368e+01 1.041376804227682129e+02 1.103335527448203521e+02 1.163061748128444037e+02 1.221976149703128129e+02 1.280890551277811937e+02 1.337716309360405944e+02 1.392155046309182751e+02 1.446593783257959558e+02 1.499738057656883825e+02 1.547704481856396797e+02 1.595670906055909768e+02 1.643637330255423024e+02 1.678331566598328664e+02 1.712077789522905675e+02 1.745824012447482403e+02 1.772063523309436164e+02 1.794549678140078299e+02 1.817035832970720435e+02 1.838495778628671644e+02 1.858416410527587175e+02 1.878337042426502421e+02 1.898364968258796353e+02 1.919090304658053583e+02 1.939815641057310813e+02 1.960540977456568044e+02 1.982491663980910630e+02 2.004630865909112458e+02 2.026770067837314286e+02 2.048084037372977946e+02 2.068847851980281973e+02 2.089611666587586285e+02 2.108801475236229237e+02 2.124843271967550606e+02 2.140885068698871692e+02 2.156616214939938914e+02 2.167998254317454894e+02 2.179380293694970590e+02 2.190762333072486570e+02 2.196658177362201627e+02 2.201182472879965530e+02 2.205706768397730002e+02 2.206180572671342190e+02 2.203110197106321380e+02 2.200039821541300000e+02 2.195190065286457752e+02 2.185447012134606553e+02 2.175703958982755069e+02 2.165960905830904153e+02
8.000000000000000000e+00 5.194883878243345521e+01 5.661802561517485088e+01 6.128721244791624656e+01 6.595639928065764934e+01 7.024195930635396223e+01 7.438801867494296971e+01 7.853407804353197719e+01 8.189782259293401978e+01 8.436749306326518649e+01 8.683716353359636742e+01 8.924903046358323877e+01 9.142968323219295712e+01 9.361033600080267547e+01 9.579098876941239382e+01 9.786697030402865494e+01 9.993547532193112204e+01 1.020039803398335607e+02 1.039065623796458055e+02 1.057261829304129321e+02 1.075458034811800303e+02 1.091672658964326388e+02 1.104914911084134843e+02 1.118157163203943156e+02 1.131808341320791271e+02 1.148117538418397316e+02 1.164426735516003220e+02 1.180735932613609123e+02 1.201722818837156268e+02 1.223429349541617626e+02 1.245135880246078983e+02 1.269708416235615118e+02 1.296191622415201437e+02 1.322674828594787186e+02 1.351573786303532643e+02 1.385304247070596091e+02 1.419034707837659823e+02 1.451813808045886844e+02 1.471273860430405307e+02 1.490733912814924054e+02 1.510193965199442800e+02 1.521489665041215176e+02 1.530744276747300603e+02 1.539998888453386030e+02 1.545869741996894504e+02 1.548779807148147825e+02 1.551689872299401145e+02 1.554154245448560516e+02 1.555392965591960035e+02 1.556631685735359838e+02 1.557870405878759641e+02 6.105371957306164177e+01 6.532534770588766548e+01 6.959697583871367499e+01 7.386860397153968449e+01 7.779557924067475483e+01 8.159722619574034752e+01 8.539887315080595442e+01 8.893814106847148082e+01 9.217754722910827070e+01 9.541695338974507479e+01 9.858634497389343210e+01 1.014756782520880591e+02 1.043650115302827004e+02 1.072543448084773274e+02 1.094604874582813920e+02 1.116178307774861196e+02 1.137751740966908471e+02 1.156155620626365561e+02 1.172974723519527345e+02 1.189793826412689270e+02 1.206565624289596457e+02 1.223266464642121747e+02 1.239967304994646895e+02 1.256775365105692117e+02 1.274280353647117465e+02 1.291785342188542813e+02 1.309290330729968161e+02 1.326487555419398063e+02 1.343637431823905786e+02 1.360787308228413508e+02 1.376249892030407125e+02 1.390587614097391054e+02 1.404925336164374983e+02 1.418430754502273317e+02 1.430271565382000176e+02 1.442112376261727320e+02 1.453785202720410723e+02 1.463106247284486301e+02 1.472427291848561879e+02 1.481748336412637173e+02 1.487655631446192785e+02 1.492709489097117910e+02 1.497763346748043034e+02 1.500138132120763146e+02 1.500168729250053730e+02 1.500199326379344598e+02 1.499221664651794867e+02 1.495471291067934203e+02 1.491720917484073539e+02 1.487970543900213158e+02
9.000000000000000000e+00 1.911028059989802443e+02 1.992388422893469624e+02 2.073748785797136804e+02 2.155109148700803985e+02 2.198562626135962148e+02 2.228231781582571500e+02 2.257900937029180568e+02 2.280046298561289291e+02 2.293593038476825541e+02 2.307139778392362075e+02 2.318381404762006071e+02 2.320402576948081901e+02 2.322423749134157447e+02 2.324444921320232993e+02 2.302877660094569023e+02 2.279625510768066192e+02 2.256373361441563929e+02 2.227852695513138030e+02 2.196697771283751308e+02 2.165542847054364302e+02 2.135622340826561469e+02 2.107553461601135325e+02 2.079484582375708897e+02 2.051973720613684122e+02 2.028089972363765128e+02 2.004206224113846417e+02 1.980322475863927707e+02 1.960985074699196389e+02 1.942347111547570933e+02 1.923709148395945476e+02 1.900913758578606689e+02 1.875346750984125492e+02 1.849779743389644580e+02 1.823882688579311093e+02 1.797325539337273028e+02 1.770768390095234395e+02 1.744345722962976311e+02 1.719805805367635401e+02 1.695265887772294491e+02 1.670725970176953297e+02 1.647813931122158522e+02 1.625308861702500280e+02 1.602803792282842323e+02 1.583028308220290796e+02 1.565641211345207751e+02 1.548254114470124705e+02 1.531927705714637966e+02 1.518518189288041356e+02 1.505108672861444745e+02 1.491699156434847851e+02 2.545826274875668105e+02 2.646296584829910898e+02 2.746766894784154260e+02 2.847237204738397054e+02 2.897683996041016599e+02 2.929940416924864053e+02 2.962196837808710939e+02 2.970360226078291817e+02 2.950988719931568767e+02 2.931617213784845717e+02 2.906505853076645280e+02 2.858435074122536435e+02 2.810364295168427589e+02 2.762293516214319311e+02 2.696683003978635611e+02 2.629819653651410363e+02 2.562956303324185114e+02 2.493806389347028016e+02 2.423513193544904425e+02 2.353219997742781402e+02 2.286269955549232975e+02 2.224334643768547721e+02 2.162399331987862183e+02 2.102095434415996351e+02 2.052395729201459460e+02 2.002696023986923137e+02 1.952996318772386530e+02 1.912675937926676397e+02 1.873798530060785197e+02 1.834921122194893996e+02 1.800400717724406832e+02 1.768784982184189403e+02 1.737169246643971690e+02 1.707704751995506172e+02 1.682542739130543623e+02 1.657380726265581643e+02 1.632515650813836317e+02 1.611807699147130677e+02 1.591099747480425322e+02 1.570391795813719682e+02 1.552769481189250769e+02 1.535918575825341463e+02 1.519067670461432158e+02 1.502350527093047390e+02 1.485750425470747018e+02 1.469150323848446646e+02 1.452575429315691338e+02 1.436069854279184028e+02 1.419564279242677003e+02 1.403058704206169693e+02
